,volume,market_cap,high,low,close,open,date
48,56850.352228,56850.352228,49382.99,46622.99,49322.47,46760.62,20-08-2021 17:00:00
49,53411.75392,53411.75392,47033.0,43927.7,46760.62,44699.37,19-08-2021 17:00:00
50,54099.415985,54099.415985,46000.0,44203.28,44705.29,44695.95,18-08-2021 17:00:00
51,54099.415985,54099.415985,46000.0,44203.28,44705.29,44695.95,18-08-2021 17:00:00
52,57039.341629,57039.341629,47160.0,44376.0,44695.95,45901.3,17-08-2021 17:00:00
53,57039.341629,57039.341629,47160.0,44376.0,44695.95,45901.3,17-08-2021 17:00:00
54,52480.574014,52480.574014,48053.83,45660.0,45901.29,46973.82,16-08-2021 17:00:00
55,52480.574014,52480.574014,48053.83,45660.0,45901.29,46973.82,16-08-2021 17:00:00
56,42110.711334,42110.711334,47372.27,45500.0,46973.82,47068.5,15-08-2021 17:00:00
57,42110.711334,42110.711334,47372.27,45500.0,46973.82,47068.5,15-08-2021 17:00:00
58,46114.359022,46114.359022,48144.0,45971.03,47068.51,47799.99,14-08-2021 17:00:00
59,46114.359022,46114.359022,48144.0,45971.03,47068.51,47799.99,14-08-2021 17:00:00
60,48239.370431,48239.370431,47886.0,44217.39,47800.0,44400.06,13-08-2021 17:00:00
61,48239.370431,48239.370431,47886.0,44217.39,47800.0,44400.06,13-08-2021 17:00:00
62,55266.108781,55266.108781,46218.12,43770.0,44399.0,45510.67,12-08-2021 17:00:00
63,55266.108781,55266.108781,46218.12,43770.0,44399.0,45510.67,12-08-2021 17:00:00
64,52734.901977,52734.901977,46743.47,45341.14,45511.0,45585.0,11-08-2021 17:00:00
65,52734.901977,52734.901977,46743.47,45341.14,45511.0,45585.0,11-08-2021 17:00:00
66,53814.643421,53814.643421,46700.0,44589.46,45584.99,46248.87,10-08-2021 17:00:00
67,53814.643421,53814.643421,46700.0,44589.46,45584.99,46248.87,10-08-2021 17:00:00
68,74587.884845,74587.884845,46454.15,42779.0,46253.4,43794.36,09-08-2021 17:00:00
69,69329.092698,69329.092698,45310.0,43261.0,43794.37,44572.54,08-08-2021 17:00:00
70,73396.740808,73396.740808,44700.0,42446.41,44572.54,42836.87,07-08-2021 17:00:00
71,75753.941347,75753.941347,43392.43,39853.86,42836.87,40862.46,06-08-2021 17:00:00
72,84343.755621,84343.755621,41350.0,37332.7,40862.46,39723.17,05-08-2021 17:00:00
73,52329.35243,52329.35243,39969.66,37508.56,39723.18,38207.04,04-08-2021 17:00:00
74,57117.435853,57117.435853,39780.0,37642.03,38207.05,39146.86,03-08-2021 17:00:00
75,50837.351954,50837.351954,40480.01,38690.0,39147.82,39850.27,02-08-2021 17:00:00
76,53953.186326,53953.186326,42599.0,39422.01,39845.44,41461.84,01-08-2021 17:00:00
77,53953.186326,53953.186326,42599.0,39422.01,39845.44,41461.84,01-08-2021 17:00:00
78,44849.791012,44849.791012,42448.0,41000.15,41461.83,42206.36,31-07-2021 17:00:00
79,73602.784805,73602.784805,42316.71,38313.23,42206.37,40018.49,30-07-2021 17:00:00
80,53998.439283,53998.439283,40640.0,39200.0,40016.48,40019.57,29-07-2021 17:00:00
81,53998.439283,53998.439283,40640.0,39200.0,40016.48,40019.57,29-07-2021 17:00:00
82,101344.528441,101344.528441,40900.0,38772.0,40019.56,39456.61,28-07-2021 17:00:00
83,88397.267015,88397.267015,39542.61,36383.0,39457.87,37241.33,27-07-2021 17:00:00
84,152452.512724,152452.512724,40550.0,35205.78,37237.6,35381.02,26-07-2021 17:00:00
85,47852.928313,47852.928313,35398.0,33851.12,35381.02,34261.51,25-07-2021 17:00:00
86,47977.550138,47977.550138,34500.0,33401.14,34258.14,33634.1,24-07-2021 17:00:00
87,50112.863626,50112.863626,33650.0,31924.32,33634.09,32287.58,23-07-2021 17:00:00
88,46148.092433,46148.092433,32591.35,31708.0,32287.83,32144.51,22-07-2021 17:00:00
89,82796.265128,82796.265128,32858.0,29482.61,32144.51,29790.34,21-07-2021 17:00:00
90,82796.265128,82796.265128,32858.0,29482.61,32144.51,29790.34,21-07-2021 17:00:00
91,61034.049017,61034.049017,31063.07,29278.0,29790.35,30839.65,20-07-2021 17:00:00
92,61034.049017,61034.049017,31063.07,29278.0,29790.35,30839.65,20-07-2021 17:00:00
93,47340.468499,47340.468499,31899.0,30407.44,30839.65,31778.57,19-07-2021 17:00:00
94,47340.468499,47340.468499,31899.0,30407.44,30839.65,31778.57,19-07-2021 17:00:00
95,35923.716186,35923.716186,32435.0,31108.97,31778.56,31520.07,18-07-2021 17:00:00
96,35923.716186,35923.716186,32435.0,31108.97,31778.56,31520.07,18-07-2021 17:00:00
97,34012.242132,34012.242132,31955.92,31164.31,31520.07,31383.86,17-07-2021 17:00:00
98,48499.864154,48499.864154,32249.18,31020.0,31383.87,31874.49,16-07-2021 17:00:00
99,51639.576353,51639.576353,33185.25,31133.0,31880.0,32820.03,15-07-2021 17:00:00
100,46777.823484,46777.823484,33114.03,31550.0,32820.02,32729.12,14-07-2021 17:00:00
101,41126.361008,41126.361008,33340.0,32202.25,32729.77,33086.94,13-07-2021 17:00:00
102,48181.403762,48181.403762,34678.43,32658.34,33086.63,34259.0,12-07-2021 17:00:00
103,31572.647448,31572.647448,34666.0,33306.47,34258.99,33502.87,11-07-2021 17:00:00
104,34761.175468,34761.175468,34262.0,33004.78,33502.87,33815.81,10-07-2021 17:00:00
105,47153.939899,47153.939899,34100.0,32261.07,33815.81,32875.71,09-07-2021 17:00:00
106,70136.48032,70136.48032,33929.64,32077.0,32875.71,33862.11,08-07-2021 17:00:00
107,53807.521675,53807.521675,35059.09,33777.77,33862.12,34220.02,07-07-2021 17:00:00
108,58210.596349,58210.596349,35118.88,33532.0,34220.01,33690.15,06-07-2021 17:00:00
109,64123.874245,64123.874245,35293.78,33125.55,33690.14,35288.13,05-07-2021 17:00:00
110,43703.475789,43703.475789,35967.85,34357.15,35286.51,34669.12,04-07-2021 17:00:00
111,56172.181378,56172.181378,33977.04,32699.0,33786.55,33502.33,02-07-2021 17:00:00
112,56172.181378,56172.181378,33977.04,32699.0,33786.55,33502.33,02-07-2021 17:00:00
113,71708.266112,71708.266112,35057.57,32711.0,33504.69,35045.0,01-07-2021 17:00:00
114,71708.266112,71708.266112,35057.57,32711.0,33504.69,35045.0,01-07-2021 17:00:00
115,77152.197634,77152.197634,36100.0,34017.55,35045.0,35911.72,30-06-2021 17:00:00
116,90788.79622,90788.79622,36600.0,34225.43,35911.73,34494.89,29-06-2021 17:00:00
117,82222.267819,82222.267819,35297.71,33862.72,34494.89,34702.49,28-06-2021 17:00:00
118,82222.267819,82222.267819,35297.71,33862.72,34494.89,34702.49,28-06-2021 17:00:00
119,96613.244211,96613.244211,34749.0,31973.45,34700.34,32283.65,27-06-2021 17:00:00
120,96613.244211,96613.244211,34749.0,31973.45,34700.34,32283.65,27-06-2021 17:00:00
121,107820.375287,107820.375287,32730.0,30151.0,32283.65,31576.09,26-06-2021 17:00:00
122,116061.130356,116061.130356,35500.0,31275.0,31584.45,34663.08,25-06-2021 17:00:00
123,86625.80426,86625.80426,35298.0,32286.57,34663.09,33675.07,24-06-2021 17:00:00
124,126966.100563,126966.100563,34881.0,31683.0,33678.07,32509.56,23-06-2021 17:00:00
125,204208.179762,204208.179762,33298.78,28805.0,32509.56,31614.12,22-06-2021 17:00:00
126,204208.179762,204208.179762,33298.78,28805.0,32509.56,31614.12,22-06-2021 17:00:00
127,168778.873159,168778.873159,35750.0,31251.23,31608.93,35600.17,21-06-2021 17:00:00
128,168778.873159,168778.873159,35750.0,31251.23,31608.93,35600.17,21-06-2021 17:00:00
129,89878.17085,89878.17085,36137.72,33336.0,35600.16,35483.72,20-06-2021 17:00:00
130,68712.449461,68712.449461,36457.0,34803.52,35483.72,35820.48,19-06-2021 17:00:00
131,95228.042935,95228.042935,38202.84,35129.29,35819.84,38092.97,18-06-2021 17:00:00
132,79541.307119,79541.307119,39559.88,37365.0,38092.97,38349.0,17-06-2021 17:00:00
133,87771.976937,87771.976937,40527.14,38116.01,38349.01,40143.8,16-06-2021 17:00:00
134,87771.976937,87771.976937,40527.14,38116.01,38349.01,40143.8,16-06-2021 17:00:00
135,80679.622838,80679.622838,41330.0,39506.4,40144.04,40516.28,15-06-2021 17:00:00
136,108522.391949,108522.391949,41064.05,38730.0,40516.29,39020.56,14-06-2021 17:00:00
137,86921.025555,86921.025555,39380.0,34757.0,39020.57,35546.12,13-06-2021 17:00:00
138,87717.54999,87717.54999,37463.63,34600.36,35546.11,37331.98,12-06-2021 17:00:00
139,78466.0053,78466.0053,37680.4,35936.77,37331.98,36677.83,11-06-2021 17:00:00
140,109527.284943,109527.284943,38491.0,35782.0,36675.72,37388.05,10-06-2021 17:00:00
141,136607.597517,136607.597517,37534.79,32396.82,37388.05,33380.8,09-06-2021 17:00:00
142,123251.189037,123251.189037,34068.01,31000.0,33380.81,33556.96,08-06-2021 17:00:00
143,77574.952573,77574.952573,36900.0,33300.0,33552.79,35796.31,07-06-2021 17:00:00
144,47650.206637,47650.206637,36480.0,35222.0,35796.31,35516.07,06-06-2021 17:00:00
145,70459.62149,70459.62149,37925.0,34800.0,35513.2,36829.15,05-06-2021 17:00:00
146,91317.799245,91317.799245,39289.07,35555.15,36829.0,39246.78,04-06-2021 17:00:00
147,75889.106011,75889.106011,39476.0,37170.0,39246.79,37568.68,03-06-2021 17:00:00
148,67587.372495,67587.372495,38225.0,35920.0,37568.68,36694.85,02-06-2021 17:00:00
149,81234.66377,81234.66377,37894.81,35666.0,36693.09,37253.82,01-06-2021 17:00:00
150,94160.735289,94160.735289,37499.0,34153.84,37253.81,35641.26,31-05-2021 17:00:00
151,94160.735289,94160.735289,37499.0,34153.84,37253.81,35641.26,31-05-2021 17:00:00
152,73535.386967,73535.386967,36488.0,33379.0,35641.27,34605.15,30-05-2021 17:00:00
153,73535.386967,73535.386967,36488.0,33379.0,35641.27,34605.15,30-05-2021 17:00:00
154,112663.092689,112663.092689,37338.58,33632.76,34605.15,35661.79,29-05-2021 17:00:00
155,135377.62972,135377.62972,38877.83,34684.0,35663.49,38529.99,28-05-2021 17:00:00
156,86547.158794,86547.158794,40411.14,37134.27,38529.98,39241.92,27-05-2021 17:00:00
157,86547.158794,86547.158794,40411.14,37134.27,38529.98,39241.92,27-05-2021 17:00:00
158,104780.773396,104780.773396,40841.0,37800.44,39241.91,38324.72,26-05-2021 17:00:00
159,111996.228404,111996.228404,39791.77,36419.62,38324.72,38810.99,25-05-2021 17:00:00
160,161630.893971,161630.893971,39920.0,34031.0,38796.29,34681.44,24-05-2021 17:00:00
161,217136.046593,217136.046593,38270.64,31111.01,34655.25,37458.51,23-05-2021 17:00:00
162,126542.243689,126542.243689,38829.0,35200.62,37449.73,37263.35,22-05-2021 17:00:00
163,202100.888258,202100.888258,42200.0,33488.0,37252.01,40525.39,21-05-2021 17:00:00
164,202100.888258,202100.888258,42200.0,33488.0,37252.01,40525.39,21-05-2021 17:00:00
165,203017.596923,203017.596923,42451.67,34850.0,40526.64,36671.23,20-05-2021 17:00:00
166,354347.243161,354347.243161,43584.9,30000.0,36690.09,42849.78,19-05-2021 17:00:00
167,116979.860784,116979.860784,45799.29,42250.02,42849.78,43538.02,18-05-2021 17:00:00
168,166657.172736,166657.172736,46686.0,42001.0,43538.04,46426.83,17-05-2021 17:00:00
169,114269.812775,114269.812775,49795.89,43825.39,46431.5,46762.99,16-05-2021 17:00:00
170,89437.449359,89437.449359,50700.0,46555.0,46762.99,49844.16,15-05-2021 17:00:00
171,89437.449359,89437.449359,50700.0,46555.0,46762.99,49844.16,15-05-2021 17:00:00
172,80082.204306,80082.204306,51483.0,48799.75,49841.45,49671.92,14-05-2021 17:00:00
173,147332.002121,147332.002121,51367.19,46000.0,49670.97,49537.15,13-05-2021 17:00:00
174,99842.789836,99842.789836,58000.01,48600.0,49631.32,56670.02,12-05-2021 17:00:00
175,64329.54055,64329.54055,56862.43,54370.0,56670.02,55816.14,11-05-2021 17:00:00
176,89586.34925,89586.34925,59500.0,53400.0,55816.14,58240.83,10-05-2021 17:00:00
177,69806.11991,69806.11991,59300.0,56235.66,58240.84,58866.53,09-05-2021 17:00:00
178,69709.906028,69709.906028,59500.0,56900.0,58862.05,57315.49,08-05-2021 17:00:00
179,74542.747829,74542.747829,58650.0,55241.63,57314.75,56393.68,07-05-2021 17:00:00
180,70181.671908,70181.671908,58360.0,55200.0,56393.68,57436.11,06-05-2021 17:00:00
181,77263.923439,77263.923439,58069.82,52900.0,57436.11,53205.05,05-05-2021 17:00:00
182,85324.625903,85324.625903,57200.0,53046.69,53200.01,57169.39,04-05-2021 17:00:00
183,57649.931286,57649.931286,58981.44,56435.0,57169.39,56578.21,03-05-2021 17:00:00
184,36812.878863,36812.878863,57911.02,56035.25,56578.21,57797.35,02-05-2021 17:00:00
185,42600.351836,42600.351836,58458.07,56956.14,57800.37,57697.25,01-05-2021 17:00:00
186,42600.351836,42600.351836,58458.07,56956.14,57800.37,57697.25,01-05-2021 17:00:00
187,68578.910045,68578.910045,57963.0,53013.01,57694.27,53555.0,30-04-2021 17:00:00
188,52486.019455,52486.019455,55195.84,52330.94,53555.0,54846.23,29-04-2021 17:00:00
189,55130.459015,55130.459015,56428.0,53813.16,54846.22,55011.97,28-04-2021 17:00:00
190,55130.459015,55130.459015,56428.0,53813.16,54846.22,55011.97,28-04-2021 17:00:00
191,54064.034675,54064.034675,55460.0,53222.0,55011.97,54001.38,27-04-2021 17:00:00
192,54064.034675,54064.034675,55460.0,53222.0,55011.97,54001.38,27-04-2021 17:00:00
193,86310.802124,86310.802124,54356.62,48753.44,54001.39,49066.76,26-04-2021 17:00:00
194,58255.645004,58255.645004,50567.91,46930.0,49066.77,50047.84,25-04-2021 17:00:00
195,55361.512573,55361.512573,51166.22,48657.14,50047.84,51110.56,24-04-2021 17:00:00
196,132230.780719,132230.780719,52131.85,47500.0,51125.14,51690.95,23-04-2021 17:00:00
197,104656.631337,104656.631337,55521.48,50500.0,51690.96,53787.62,22-04-2021 17:00:00
198,66984.756909,66984.756909,56757.91,53536.02,53787.63,56425.0,21-04-2021 17:00:00
199,72744.482151,72744.482151,57076.24,53329.96,56425.0,55633.14,20-04-2021 17:00:00
200,78229.042267,78229.042267,57526.81,54221.58,55633.14,56150.01,19-04-2021 17:00:00
201,124882.131824,124882.131824,60499.0,50931.3,56150.01,60006.67,18-04-2021 17:00:00
202,58912.256128,58912.256128,62506.05,59580.91,60006.66,61334.81,17-04-2021 17:00:00
203,91764.139884,91764.139884,63520.61,60000.0,61334.8,63158.74,16-04-2021 17:00:00
204,51649.70034,51649.70034,63800.0,62020.0,63159.98,62959.53,15-04-2021 17:00:00
205,82616.343993,82616.343993,64854.0,61301.0,62959.53,63575.01,14-04-2021 17:00:00
206,82848.688746,82848.688746,63777.77,59805.15,63575.0,59860.01,13-04-2021 17:00:00
207,56375.037117,56375.037117,61300.0,59350.59,59860.0,59998.8,12-04-2021 17:00:00
208,41156.715391,41156.715391,60699.0,59232.52,60002.43,59769.13,11-04-2021 17:00:00
209,69906.424117,69906.424117,61500.0,57900.01,59769.13,58142.55,10-04-2021 17:00:00
210,40831.884911,40831.884911,58894.9,57654.0,58142.54,58077.52,09-04-2021 17:00:00
211,44283.147019,44283.147019,58153.31,55700.0,58077.52,55953.44,08-04-2021 17:00:00
212,71228.405659,71228.405659,58655.0,55473.0,55953.45,57990.03,07-04-2021 17:00:00
213,54201.000727,54201.000727,59495.24,57413.02,57991.15,59129.99,06-04-2021 17:00:00
214,54258.01579,54258.01579,59272.0,56777.77,59129.99,58202.01,05-04-2021 17:00:00
215,41314.081973,41314.081973,58492.85,56388.0,58202.01,57051.95,04-04-2021 17:00:00
216,47409.852113,47409.852113,59791.72,56880.0,57051.94,58950.01,03-04-2021 17:00:00
217,47409.852113,47409.852113,59791.72,56880.0,57051.94,58950.01,03-04-2021 17:00:00
218,47382.418781,47382.418781,60200.0,58428.57,58950.01,58720.45,02-04-2021 17:00:00
219,47415.61722,47415.61722,59490.0,57935.45,58720.44,58739.46,01-04-2021 17:00:00
220,60975.542666,60975.542666,59800.0,56769.0,58740.55,58746.57,31-03-2021 17:00:00
221,55122.443122,55122.443122,59368.0,57071.35,58746.57,57635.46,30-03-2021 17:00:00
222,67857.937398,67857.937398,58405.82,54800.01,57635.47,55777.65,29-03-2021 17:00:00
223,39050.387511,39050.387511,56559.75,54691.84,55777.63,55817.14,28-03-2021 17:00:00
224,50105.475055,50105.475055,56700.36,53950.0,55817.14,55025.59,27-03-2021 17:00:00
225,63813.774692,63813.774692,55073.46,51214.6,55025.59,51293.78,26-03-2021 17:00:00
226,87400.534538,87400.534538,53287.0,50427.56,51293.78,52303.66,25-03-2021 17:00:00
227,83537.465021,83537.465021,57200.0,51700.0,52303.65,54342.8,24-03-2021 17:00:00
228,59789.365427,59789.365427,55830.9,53000.0,54340.89,54083.25,23-03-2021 17:00:00
229,62581.626169,62581.626169,58430.73,53650.0,54083.25,57351.56,22-03-2021 17:00:00
230,48564.470274,48564.470274,58589.1,55450.11,57351.56,58100.02,21-03-2021 17:00:00
231,48564.470274,48564.470274,58589.1,55450.11,57351.56,58100.02,21-03-2021 17:00:00
232,44476.941776,44476.941776,59880.0,57820.17,58102.28,58030.01,20-03-2021 17:00:00
233,44476.941776,44476.941776,59880.0,57820.17,58102.28,58030.01,20-03-2021 17:00:00
234,52392.652961,52392.652961,59468.0,56270.74,58030.01,57641.0,19-03-2021 17:00:00
235,52392.652961,52392.652961,59468.0,56270.74,58030.01,57641.0,19-03-2021 17:00:00
236,66580.406675,66580.406675,60129.97,57023.0,57648.16,58912.97,18-03-2021 17:00:00
237,70421.620841,70421.620841,58974.73,54123.69,58912.97,56900.74,17-03-2021 17:00:00
238,77986.694355,77986.694355,56938.29,53271.34,56900.75,55605.2,16-03-2021 17:00:00
239,102771.427298,102771.427298,60633.43,54600.0,55605.2,58976.08,15-03-2021 17:00:00
240,81914.812859,81914.812859,58150.0,54272.82,57773.16,55851.59,11-03-2021 17:00:00
241,84749.238943,84749.238943,57387.69,53005.0,55851.59,54874.67,10-03-2021 17:00:00
242,82649.716829,82649.716829,51773.88,47500.0,48374.09,50349.37,04-03-2021 17:00:00
243,81035.913705,81035.913705,52640.0,48100.71,50349.37,48436.61,03-03-2021 17:00:00
244,64221.06214,64221.06214,50200.0,47047.6,48440.65,49595.76,02-03-2021 17:00:00
245,66060.834292,66060.834292,48394.0,45000.0,46106.43,46276.88,27-02-2021 17:00:00
246,109423.200663,109423.200663,48424.11,44106.78,46276.87,47073.73,26-02-2021 17:00:00
247,97154.1822,97154.1822,47310.0,43727.0,44807.58,46420.42,10-02-2021 17:00:00
248,115499.861712,115499.861712,48142.19,44961.09,46420.42,46374.86,09-02-2021 17:00:00
249,92080.735898,92080.735898,38708.27,36161.95,36936.66,37620.26,04-02-2021 17:00:00
250,80784.333663,80784.333663,37662.63,35362.38,37618.87,35472.71,03-02-2021 17:00:00
251,78056.65988,78056.65988,35984.33,33418.0,35466.24,33517.09,02-02-2021 17:00:00
252,82718.276882,82718.276882,34717.27,32296.16,33526.37,33092.97,01-02-2021 17:00:00
253,68742.280384,68742.280384,34342.69,32171.67,33092.98,34262.89,31-01-2021 17:00:00
254,84889.68134,84889.68134,34933.0,32825.0,34262.88,34246.28,30-01-2021 17:00:00
255,95911.961711,95911.961711,32557.29,29241.72,30366.15,32464.01,27-01-2021 17:00:00
256,84972.20691,84972.20691,32921.88,30837.37,32467.77,32254.19,26-01-2021 17:00:00
257,88499.226921,88499.226921,34875.0,31910.0,32254.2,32259.45,25-01-2021 17:00:00
258,57978.037966,57978.037966,33071.0,30900.0,32259.9,32078.0,24-01-2021 17:00:00
259,64595.287675,64595.287675,33456.0,31390.16,32078.0,32950.0,23-01-2021 17:00:00
260,142971.684049,142971.684049,33826.53,28850.0,32945.17,30851.99,22-01-2021 17:00:00
261,131803.182926,131803.182926,35600.0,30071.0,30850.13,35468.23,21-01-2021 17:00:00
262,79611.307769,79611.307769,37850.0,35844.06,35891.49,36622.46,19-01-2021 17:00:00
263,70698.11875,70698.11875,37469.83,34800.0,36631.27,35824.99,18-01-2021 17:00:00
264,80157.727384,80157.727384,36852.5,33850.0,35828.61,35994.98,17-01-2021 17:00:00
265,86348.431508,86348.431508,37950.0,35357.8,35994.98,36737.43,16-01-2021 17:00:00
266,118300.920916,118300.920916,39747.76,34408.0,36742.22,39145.21,15-01-2021 17:00:00
267,102950.389421,102950.389421,40100.0,36701.23,39144.5,37371.38,14-01-2021 17:00:00
268,124477.914938,124477.914938,37850.0,32380.0,37371.38,34049.15,13-01-2021 17:00:00
269,133948.151996,133948.151996,36628.0,32531.0,34051.24,35410.37,12-01-2021 17:00:00
270,249131.539943,249131.539943,38264.74,30420.0,35404.47,38150.02,11-01-2021 17:00:00
271,118209.544503,118209.544503,41350.0,35111.11,38150.02,40088.22,10-01-2021 17:00:00
272,139789.957499,139789.957499,41950.0,36500.0,40582.81,39432.48,08-01-2021 17:00:00
273,132825.700437,132825.700437,40365.0,36300.0,39432.28,36769.36,07-01-2021 17:00:00
274,127139.20131,127139.20131,36939.21,33288.0,36769.36,33949.53,06-01-2021 17:00:00
275,116049.997038,116049.997038,34360.0,29900.0,33949.53,31989.75,05-01-2021 17:00:00
276,140899.88569,140899.88569,33600.0,28130.0,31988.71,33000.05,04-01-2021 17:00:00
277,120957.56675,120957.56675,34778.11,31962.99,33000.05,32176.45,03-01-2021 17:00:00
278,129993.873362,129993.873362,33300.0,28946.53,32178.33,29331.7,02-01-2021 17:00:00
279,95356.057826,95356.057826,28996.0,27320.0,28875.54,27385.0,30-12-2020 17:00:00
280,69411.592606,69411.592606,27410.0,25880.0,27385.0,27079.42,29-12-2020 17:00:00
281,79721.742496,79721.742496,27500.0,26101.0,27079.41,26281.54,28-12-2020 17:00:00
282,97806.513386,97806.513386,26867.03,24500.0,26493.39,24712.47,26-12-2020 17:00:00
283,76690.145685,76690.145685,24295.0,23060.0,23455.52,23821.6,20-12-2020 17:00:00
284,184882.476748,184882.476748,23800.0,21230.0,22797.16,21335.52,17-12-2020 17:00:00
285,114306.33557,114306.33557,21560.0,19278.6,21335.52,19426.43,16-12-2020 17:00:00
286,61834.366011,61834.366011,19570.0,19050.0,19426.43,19273.69,15-12-2020 17:00:00
287,47257.201294,47257.201294,19349.0,19000.0,19273.14,19174.99,14-12-2020 17:00:00
288,56560.821744,56560.821744,19411.0,18711.12,19174.99,18808.69,13-12-2020 17:00:00
289,52890.675094,52890.675094,18557.32,17911.12,18254.63,18541.29,10-12-2020 17:00:00
290,79585.553801,79585.553801,18639.57,17650.0,18541.28,18324.11,09-12-2020 17:00:00
291,61626.947614,61626.947614,19294.84,18200.0,18324.11,19166.9,08-12-2020 17:00:00
292,41372.296293,41372.296293,19420.91,18902.88,19166.9,19358.67,07-12-2020 17:00:00
293,37043.091861,37043.091861,19420.0,18857.0,19359.4,19147.66,06-12-2020 17:00:00
294,42922.748573,42922.748573,19177.0,18500.0,19147.66,18650.51,05-12-2020 17:00:00
295,66689.391279,66689.391279,19598.0,18867.2,19421.9,19204.08,03-12-2020 17:00:00
296,75911.013478,75911.013478,19342.0,18330.0,19204.09,18764.96,02-12-2020 17:00:00
