,volume,market_cap,high,low,close,open,date,log_diff,target
24,123048.802719,123048.802719,52920.0,42843.05,46863.73,52666.2,07-09-2021 17:00:00,-0.11672985484332266,0
25,123048.802719,123048.802719,52920.0,42843.05,46863.73,52666.2,07-09-2021 17:00:00,-0.11672985484332266,0
26,49249.667081,49249.667081,52780.0,50969.33,52663.9,51756.88,06-09-2021 17:00:00,0.01737284116472182,1
27,49249.667081,49249.667081,52780.0,50969.33,52663.9,51756.88,06-09-2021 17:00:00,0.01737284116472182,1
28,40544.835873,40544.835873,51900.0,49450.0,51756.88,49917.54,05-09-2021 17:00:00,0.03618492616795521,1
29,40544.835873,40544.835873,51900.0,49450.0,51756.88,49917.54,05-09-2021 17:00:00,0.03618492616795521,1
30,34664.65959,34664.65959,50535.69,49370.0,49915.64,49998.0,04-09-2021 17:00:00,-0.0016486241248792055,0
31,34664.65959,34664.65959,50535.69,49370.0,49915.64,49998.0,04-09-2021 17:00:00,-0.0016486241248792055,0
32,59025.644157,59025.644157,51000.0,48316.84,49999.14,49246.63,03-09-2021 17:00:00,0.015164866399258514,1
33,59025.644157,59025.644157,51000.0,48316.84,49999.14,49246.63,03-09-2021 17:00:00,0.015164866399258514,1
34,54410.770538,54410.770538,50450.13,48584.06,49246.64,48810.51,02-09-2021 17:00:00,0.0088954834175059,1
35,54410.770538,54410.770538,50450.13,48584.06,49246.64,48810.51,02-09-2021 17:00:00,0.0088954834175059,1
36,49904.65528,49904.65528,49156.0,46512.0,48810.52,47100.89,01-09-2021 17:00:00,0.035653966587030794,1
37,48645.52737,48645.52737,48246.11,46700.0,47100.89,46982.91,31-08-2021 17:00:00,0.00250797824579152,1
38,40288.35083,40288.35083,48888.61,46853.0,46982.91,48767.84,30-08-2021 17:00:00,-0.037287160654820184,0
39,32652.283473,32652.283473,49632.27,47762.54,48767.83,48895.35,29-08-2021 17:00:00,-0.0026114257690359466,0
40,26681.063786,26681.063786,49299.0,48346.88,48895.35,49069.9,28-08-2021 17:00:00,-0.003563512259949775,0
41,42068.104965,42068.104965,49149.93,46348.0,49069.9,46843.86,27-08-2021 17:00:00,0.0464258686624337,1
42,49371.277774,49371.277774,49352.84,46250.0,46843.87,48973.32,26-08-2021 17:00:00,-0.044455503018914655,0
43,44655.830342,44655.830342,49264.3,47126.28,48973.32,47674.01,25-08-2021 17:00:00,0.026889274355854198,1
44,51014.594748,51014.594748,49860.0,47600.0,47674.01,49488.85,24-08-2021 17:00:00,-0.037361006005776076,0
45,52462.541954,52462.541954,50500.0,49029.0,49488.85,49239.22,23-08-2021 17:00:00,0.005056931265299269,1
46,37007.887795,37007.887795,49500.0,48050.0,49239.22,48821.88,22-08-2021 17:00:00,0.008511887379697214,1
47,46745.136584,46745.136584,49757.04,48222.0,48821.87,49322.47,21-08-2021 17:00:00,-0.010201389940110772,0
48,56850.352228,56850.352228,49382.99,46622.99,49322.47,46760.62,20-08-2021 17:00:00,0.053338362433267505,1
49,53411.75392,53411.75392,47033.0,43927.7,46760.62,44699.37,19-08-2021 17:00:00,0.045081988151387975,1
50,54099.415985,54099.415985,46000.0,44203.28,44705.29,44695.95,18-08-2021 17:00:00,0.00020894564849349706,1
51,54099.415985,54099.415985,46000.0,44203.28,44705.29,44695.95,18-08-2021 17:00:00,0.00020894564849349706,1
52,57039.341629,57039.341629,47160.0,44376.0,44695.95,45901.3,17-08-2021 17:00:00,-0.0266105456176291,0
53,57039.341629,57039.341629,47160.0,44376.0,44695.95,45901.3,17-08-2021 17:00:00,-0.0266105456176291,0
54,52480.574014,52480.574014,48053.83,45660.0,45901.29,46973.82,16-08-2021 17:00:00,-0.023097203992740845,0
55,52480.574014,52480.574014,48053.83,45660.0,45901.29,46973.82,16-08-2021 17:00:00,-0.023097203992740845,0
56,42110.711334,42110.711334,47372.27,45500.0,46973.82,47068.5,15-08-2021 17:00:00,-0.002013562234310484,0
57,42110.711334,42110.711334,47372.27,45500.0,46973.82,47068.5,15-08-2021 17:00:00,-0.002013562234310484,0
58,46114.359022,46114.359022,48144.0,45971.03,47068.51,47799.99,14-08-2021 17:00:00,-0.015421230362287375,0
59,46114.359022,46114.359022,48144.0,45971.03,47068.51,47799.99,14-08-2021 17:00:00,-0.015421230362287375,0
60,48239.370431,48239.370431,47886.0,44217.39,47800.0,44400.06,13-08-2021 17:00:00,0.07378481870879305,1
61,48239.370431,48239.370431,47886.0,44217.39,47800.0,44400.06,13-08-2021 17:00:00,0.07378481870879305,1
62,55266.108781,55266.108781,46218.12,43770.0,44399.0,45510.67,12-08-2021 17:00:00,-0.02472985729727384,0
63,55266.108781,55266.108781,46218.12,43770.0,44399.0,45510.67,12-08-2021 17:00:00,-0.02472985729727384,0
64,52734.901977,52734.901977,46743.47,45341.14,45511.0,45585.0,11-08-2021 17:00:00,-0.0016246600570184455,0
65,52734.901977,52734.901977,46743.47,45341.14,45511.0,45585.0,11-08-2021 17:00:00,-0.0016246600570184455,0
66,53814.643421,53814.643421,46700.0,44589.46,45584.99,46248.87,10-08-2021 17:00:00,-0.014458535561090002,0
67,53814.643421,53814.643421,46700.0,44589.46,45584.99,46248.87,10-08-2021 17:00:00,-0.014458535561090002,0
68,74587.884845,74587.884845,46454.15,42779.0,46253.4,43794.36,09-08-2021 17:00:00,0.054629932802045644,1
69,69329.092698,69329.092698,45310.0,43261.0,43794.37,44572.54,08-08-2021 17:00:00,-0.017612704032917037,0
70,73396.740808,73396.740808,44700.0,42446.41,44572.54,42836.87,07-08-2021 17:00:00,0.039718793988718915,1
71,75753.941347,75753.941347,43392.43,39853.86,42836.87,40862.46,06-08-2021 17:00:00,0.04718738719476967,1
72,84343.755621,84343.755621,41350.0,37332.7,40862.46,39723.17,05-08-2021 17:00:00,0.02827714850416818,1
73,52329.35243,52329.35243,39969.66,37508.56,39723.18,38207.04,04-08-2021 17:00:00,0.03891510456892533,1
74,57117.435853,57117.435853,39780.0,37642.03,38207.05,39146.86,03-08-2021 17:00:00,-0.024300161319819935,0
75,50837.351954,50837.351954,40480.01,38690.0,39147.82,39850.27,02-08-2021 17:00:00,-0.01778444300408566,0
76,53953.186326,53953.186326,42599.0,39422.01,39845.44,41461.84,01-08-2021 17:00:00,-0.03976551656873184,0
77,53953.186326,53953.186326,42599.0,39422.01,39845.44,41461.84,01-08-2021 17:00:00,-0.03976551656873184,0
78,44849.791012,44849.791012,42448.0,41000.15,41461.83,42206.36,31-07-2021 17:00:00,-0.01779767562406498,0
79,73602.784805,73602.784805,42316.71,38313.23,42206.37,40018.49,30-07-2021 17:00:00,0.05322956020846448,1
80,53998.439283,53998.439283,40640.0,39200.0,40016.48,40019.57,29-07-2021 17:00:00,-7.72152049357544e-05,0
81,53998.439283,53998.439283,40640.0,39200.0,40016.48,40019.57,29-07-2021 17:00:00,-7.72152049357544e-05,0
82,101344.528441,101344.528441,40900.0,38772.0,40019.56,39456.61,28-07-2021 17:00:00,0.014166747470442331,1
83,88397.267015,88397.267015,39542.61,36383.0,39457.87,37241.33,27-07-2021 17:00:00,0.057814354368105114,1
84,152452.512724,152452.512724,40550.0,35205.78,37237.6,35381.02,26-07-2021 17:00:00,0.05114348533727764,1
85,47852.928313,47852.928313,35398.0,33851.12,35381.02,34261.51,25-07-2021 17:00:00,0.032152951516017936,1
86,47977.550138,47977.550138,34500.0,33401.14,34258.14,33634.1,24-07-2021 17:00:00,0.018383767426104924,1
87,50112.863626,50112.863626,33650.0,31924.32,33634.09,32287.58,23-07-2021 17:00:00,0.04085749980273512,1
88,46148.092433,46148.092433,32591.35,31708.0,32287.83,32144.51,22-07-2021 17:00:00,0.004448704994112873,1
89,82796.265128,82796.265128,32858.0,29482.61,32144.51,29790.34,21-07-2021 17:00:00,0.07605749416327612,1
90,82796.265128,82796.265128,32858.0,29482.61,32144.51,29790.34,21-07-2021 17:00:00,0.07605749416327612,1
91,61034.049017,61034.049017,31063.07,29278.0,29790.35,30839.65,20-07-2021 17:00:00,-0.034616684167989575,0
92,61034.049017,61034.049017,31063.07,29278.0,29790.35,30839.65,20-07-2021 17:00:00,-0.034616684167989575,0
93,47340.468499,47340.468499,31899.0,30407.44,30839.65,31778.57,19-07-2021 17:00:00,-0.029990963509620272,0
94,47340.468499,47340.468499,31899.0,30407.44,30839.65,31778.57,19-07-2021 17:00:00,-0.029990963509620272,0
95,35923.716186,35923.716186,32435.0,31108.97,31778.56,31520.07,18-07-2021 17:00:00,0.008167362765901132,1
96,35923.716186,35923.716186,32435.0,31108.97,31778.56,31520.07,18-07-2021 17:00:00,0.008167362765901132,1
97,34012.242132,34012.242132,31955.92,31164.31,31520.07,31383.86,17-07-2021 17:00:00,0.004330737773875271,1
98,48499.864154,48499.864154,32249.18,31020.0,31383.87,31874.49,16-07-2021 17:00:00,-0.015511936689998507,0
99,51639.576353,51639.576353,33185.25,31133.0,31880.0,32820.03,15-07-2021 17:00:00,-0.029060145816295346,0
100,46777.823484,46777.823484,33114.03,31550.0,32820.02,32729.12,14-07-2021 17:00:00,0.0027734935429801766,1
101,41126.361008,41126.361008,33340.0,32202.25,32729.77,33086.94,13-07-2021 17:00:00,-0.010853581293220671,0
102,48181.403762,48181.403762,34678.43,32658.34,33086.63,34259.0,12-07-2021 17:00:00,-0.03482003062200789,0
103,31572.647448,31572.647448,34666.0,33306.47,34258.99,33502.87,11-07-2021 17:00:00,0.02231790521454613,1
104,34761.175468,34761.175468,34262.0,33004.78,33502.87,33815.81,10-07-2021 17:00:00,-0.009297337803435113,0
105,47153.939899,47153.939899,34100.0,32261.07,33815.81,32875.71,09-07-2021 17:00:00,0.028194357383748425,1
106,70136.48032,70136.48032,33929.64,32077.0,32875.71,33862.11,08-07-2021 17:00:00,-0.02956260295699309,0
107,53807.521675,53807.521675,35059.09,33777.77,33862.12,34220.02,07-07-2021 17:00:00,-0.010513867422247358,0
108,58210.596349,58210.596349,35118.88,33532.0,34220.01,33690.15,06-07-2021 17:00:00,0.01560505092247233,1
109,64123.874245,64123.874245,35293.78,33125.55,33690.14,35288.13,05-07-2021 17:00:00,-0.04634143382214795,0
110,43703.475789,43703.475789,35967.85,34357.15,35286.51,34669.12,04-07-2021 17:00:00,0.017651360725681187,1
111,56172.181378,56172.181378,33977.04,32699.0,33786.55,33502.33,02-07-2021 17:00:00,0.008447805648955864,1
112,56172.181378,56172.181378,33977.04,32699.0,33786.55,33502.33,02-07-2021 17:00:00,0.008447805648955864,1
113,71708.266112,71708.266112,35057.57,32711.0,33504.69,35045.0,01-07-2021 17:00:00,-0.0449475209203527,0
114,71708.266112,71708.266112,35057.57,32711.0,33504.69,35045.0,01-07-2021 17:00:00,-0.0449475209203527,0
115,77152.197634,77152.197634,36100.0,34017.55,35045.0,35911.72,30-06-2021 17:00:00,-0.024430754660235365,0
116,90788.79622,90788.79622,36600.0,34225.43,35911.73,34494.89,29-06-2021 17:00:00,0.040252785948073466,1
117,82222.267819,82222.267819,35297.71,33862.72,34494.89,34702.49,28-06-2021 17:00:00,-0.006000245178373831,0
118,82222.267819,82222.267819,35297.71,33862.72,34494.89,34702.49,28-06-2021 17:00:00,-0.006000245178373831,0
119,96613.244211,96613.244211,34749.0,31973.45,34700.34,32283.65,27-06-2021 17:00:00,0.07218857505595366,1
120,96613.244211,96613.244211,34749.0,31973.45,34700.34,32283.65,27-06-2021 17:00:00,0.07218857505595366,1
121,107820.375287,107820.375287,32730.0,30151.0,32283.65,31576.09,26-06-2021 17:00:00,0.02216072149724191,1
122,116061.130356,116061.130356,35500.0,31275.0,31584.45,34663.08,25-06-2021 17:00:00,-0.09301023271235032,0
123,86625.80426,86625.80426,35298.0,32286.57,34663.09,33675.07,24-06-2021 17:00:00,0.028917631085970896,1
124,126966.100563,126966.100563,34881.0,31683.0,33678.07,32509.56,23-06-2021 17:00:00,0.03531268376709562,1
125,204208.179762,204208.179762,33298.78,28805.0,32509.56,31614.12,22-06-2021 17:00:00,0.02793034369240921,1
126,204208.179762,204208.179762,33298.78,28805.0,32509.56,31614.12,22-06-2021 17:00:00,0.02793034369240921,1
127,168778.873159,168778.873159,35750.0,31251.23,31608.93,35600.17,21-06-2021 17:00:00,-0.11891073752033599,0
128,168778.873159,168778.873159,35750.0,31251.23,31608.93,35600.17,21-06-2021 17:00:00,-0.11891073752033599,0
129,89878.17085,89878.17085,36137.72,33336.0,35600.16,35483.72,20-06-2021 17:00:00,0.003276132483096106,1
130,68712.449461,68712.449461,36457.0,34803.52,35483.72,35820.48,19-06-2021 17:00:00,-0.009445797130979372,0
131,95228.042935,95228.042935,38202.84,35129.29,35819.84,38092.97,18-06-2021 17:00:00,-0.061527820827823376,0
132,79541.307119,79541.307119,39559.88,37365.0,38092.97,38349.0,17-06-2021 17:00:00,-0.006698701181916178,0
133,87771.976937,87771.976937,40527.14,38116.01,38349.01,40143.8,16-06-2021 17:00:00,-0.04573929493013473,0
134,87771.976937,87771.976937,40527.14,38116.01,38349.01,40143.8,16-06-2021 17:00:00,-0.04573929493013473,0
135,80679.622838,80679.622838,41330.0,39506.4,40144.04,40516.28,15-06-2021 17:00:00,-0.009229882614221196,0
136,108522.391949,108522.391949,41064.05,38730.0,40516.29,39020.56,14-06-2021 17:00:00,0.0376154287585031,1
137,86921.025555,86921.025555,39380.0,34757.0,39020.57,35546.12,13-06-2021 17:00:00,0.09325793474228128,1
138,87717.54999,87717.54999,37463.63,34600.36,35546.11,37331.98,12-06-2021 17:00:00,-0.04901960505525693,0
139,78466.0053,78466.0053,37680.4,35936.77,37331.98,36677.83,11-06-2021 17:00:00,0.017677846637056405,1
140,109527.284943,109527.284943,38491.0,35782.0,36675.72,37388.05,10-06-2021 17:00:00,-0.01923617890874496,0
141,136607.597517,136607.597517,37534.79,32396.82,37388.05,33380.8,09-06-2021 17:00:00,0.11337025025345504,1
142,123251.189037,123251.189037,34068.01,31000.0,33380.81,33556.96,08-06-2021 17:00:00,-0.005263109500583951,0
143,77574.952573,77574.952573,36900.0,33300.0,33552.79,35796.31,07-06-2021 17:00:00,-0.06472479604498638,0
144,47650.206637,47650.206637,36480.0,35222.0,35796.31,35516.07,06-06-2021 17:00:00,0.007859545357796094,1
145,70459.62149,70459.62149,37925.0,34800.0,35513.2,36829.15,05-06-2021 17:00:00,-0.036385192823697565,0
146,91317.799245,91317.799245,39289.07,35555.15,36829.0,39246.78,04-06-2021 17:00:00,-0.06358382433662157,0
147,75889.106011,75889.106011,39476.0,37170.0,39246.79,37568.68,03-06-2021 17:00:00,0.043698932891587106,1
148,67587.372495,67587.372495,38225.0,35920.0,37568.68,36694.85,02-06-2021 17:00:00,0.02353430631459652,1
149,81234.66377,81234.66377,37894.81,35666.0,36693.09,37253.82,01-06-2021 17:00:00,-0.015166035948976031,0
150,94160.735289,94160.735289,37499.0,34153.84,37253.81,35641.26,31-05-2021 17:00:00,0.04425026596128667,1
151,94160.735289,94160.735289,37499.0,34153.84,37253.81,35641.26,31-05-2021 17:00:00,0.04425026596128667,1
152,73535.386967,73535.386967,36488.0,33379.0,35641.27,34605.15,30-05-2021 17:00:00,0.02950172116854155,1
153,73535.386967,73535.386967,36488.0,33379.0,35641.27,34605.15,30-05-2021 17:00:00,0.02950172116854155,1
154,112663.092689,112663.092689,37338.58,33632.76,34605.15,35661.79,29-05-2021 17:00:00,-0.030077292555420243,0
155,135377.62972,135377.62972,38877.83,34684.0,35663.49,38529.99,28-05-2021 17:00:00,-0.07730942269333418,0
156,86547.158794,86547.158794,40411.14,37134.27,38529.98,39241.92,27-05-2021 17:00:00,-0.018308923601868088,0
157,86547.158794,86547.158794,40411.14,37134.27,38529.98,39241.92,27-05-2021 17:00:00,-0.018308923601868088,0
158,104780.773396,104780.773396,40841.0,37800.44,39241.91,38324.72,26-05-2021 17:00:00,0.02365018953907594,1
159,111996.228404,111996.228404,39791.77,36419.62,38324.72,38810.99,25-05-2021 17:00:00,-0.012608335149813854,0
160,161630.893971,161630.893971,39920.0,34031.0,38796.29,34681.44,24-05-2021 17:00:00,0.11211994995912633,1
161,217136.046593,217136.046593,38270.64,31111.01,34655.25,37458.51,23-05-2021 17:00:00,-0.07778469115388731,0
162,126542.243689,126542.243689,38829.0,35200.62,37449.73,37263.35,22-05-2021 17:00:00,0.004989230443198878,1
163,202100.888258,202100.888258,42200.0,33488.0,37252.01,40525.39,21-05-2021 17:00:00,-0.0842227881631743,0
164,202100.888258,202100.888258,42200.0,33488.0,37252.01,40525.39,21-05-2021 17:00:00,-0.0842227881631743,0
165,203017.596923,203017.596923,42451.67,34850.0,40526.64,36671.23,20-05-2021 17:00:00,0.09996701172335243,1
166,354347.243161,354347.243161,43584.9,30000.0,36690.09,42849.78,19-05-2021 17:00:00,-0.15519381949293098,0
167,116979.860784,116979.860784,45799.29,42250.02,42849.78,43538.02,18-05-2021 17:00:00,-0.01593406850589041,0
168,166657.172736,166657.172736,46686.0,42001.0,43538.04,46426.83,17-05-2021 17:00:00,-0.06424248616270845,0
169,114269.812775,114269.812775,49795.89,43825.39,46431.5,46762.99,16-05-2021 17:00:00,-0.007113969892818872,0
170,89437.449359,89437.449359,50700.0,46555.0,46762.99,49844.16,15-05-2021 17:00:00,-0.06380925998966092,0
171,89437.449359,89437.449359,50700.0,46555.0,46762.99,49844.16,15-05-2021 17:00:00,-0.06380925998966092,0
172,80082.204306,80082.204306,51483.0,48799.75,49841.45,49671.92,14-05-2021 17:00:00,0.003407183657929025,1
173,147332.002121,147332.002121,51367.19,46000.0,49670.97,49537.15,13-05-2021 17:00:00,0.002697764682187298,1
174,99842.789836,99842.789836,58000.01,48600.0,49631.32,56670.02,12-05-2021 17:00:00,-0.13262323703977863,0
175,64329.54055,64329.54055,56862.43,54370.0,56670.02,55816.14,11-05-2021 17:00:00,0.015182248226727424,1
176,89586.34925,89586.34925,59500.0,53400.0,55816.14,58240.83,10-05-2021 17:00:00,-0.04252358028535319,0
177,69806.11991,69806.11991,59300.0,56235.66,58240.84,58866.53,09-05-2021 17:00:00,-0.01068585100690811,0
178,69709.906028,69709.906028,59500.0,56900.0,58862.05,57315.49,08-05-2021 17:00:00,0.02662565182939325,1
179,74542.747829,74542.747829,58650.0,55241.63,57314.75,56393.68,07-05-2021 17:00:00,0.016200912209964002,1
180,70181.671908,70181.671908,58360.0,55200.0,56393.68,57436.11,06-05-2021 17:00:00,-0.018316104117849008,0
181,77263.923439,77263.923439,58069.82,52900.0,57436.11,53205.05,05-05-2021 17:00:00,0.07651988295089396,1
182,85324.625903,85324.625903,57200.0,53046.69,53200.01,57169.39,04-05-2021 17:00:00,-0.07196003096966841,0
183,57649.931286,57649.931286,58981.44,56435.0,57169.39,56578.21,03-05-2021 17:00:00,0.01039468653491582,1
184,36812.878863,36812.878863,57911.02,56035.25,56578.21,57797.35,02-05-2021 17:00:00,-0.021318998124169042,0
185,42600.351836,42600.351836,58458.07,56956.14,57800.37,57697.25,01-05-2021 17:00:00,0.0017856649756193832,1
186,42600.351836,42600.351836,58458.07,56956.14,57800.37,57697.25,01-05-2021 17:00:00,0.0017856649756193832,1
187,68578.910045,68578.910045,57963.0,53013.01,57694.27,53555.0,30-04-2021 17:00:00,0.07444869860711911,1
188,52486.019455,52486.019455,55195.84,52330.94,53555.0,54846.23,29-04-2021 17:00:00,-0.023824288234500557,0
189,55130.459015,55130.459015,56428.0,53813.16,54846.22,55011.97,28-04-2021 17:00:00,-0.003017528793609614,0
190,55130.459015,55130.459015,56428.0,53813.16,54846.22,55011.97,28-04-2021 17:00:00,-0.003017528793609614,0
191,54064.034675,54064.034675,55460.0,53222.0,55011.97,54001.38,27-04-2021 17:00:00,0.018541196123457837,1
192,54064.034675,54064.034675,55460.0,53222.0,55011.97,54001.38,27-04-2021 17:00:00,0.018541196123457837,1
193,86310.802124,86310.802124,54356.62,48753.44,54001.39,49066.76,26-04-2021 17:00:00,0.09582796717495867,1
194,58255.645004,58255.645004,50567.91,46930.0,49066.77,50047.84,25-04-2021 17:00:00,-0.019797324384079218,0
195,55361.512573,55361.512573,51166.22,48657.14,50047.84,51110.56,24-04-2021 17:00:00,-0.021011781493303516,0
196,132230.780719,132230.780719,52131.85,47500.0,51125.14,51690.95,23-04-2021 17:00:00,-0.011006365090208803,0
197,104656.631337,104656.631337,55521.48,50500.0,51690.96,53787.62,22-04-2021 17:00:00,-0.03976041787067963,0
198,66984.756909,66984.756909,56757.91,53536.02,53787.63,56425.0,21-04-2021 17:00:00,-0.047868807623373755,0
199,72744.482151,72744.482151,57076.24,53329.96,56425.0,55633.14,20-04-2021 17:00:00,0.014133255844770432,1
200,78229.042267,78229.042267,57526.81,54221.58,55633.14,56150.01,19-04-2021 17:00:00,-0.009247792419996514,0
201,124882.131824,124882.131824,60499.0,50931.3,56150.01,60006.67,18-04-2021 17:00:00,-0.06642886343138521,0
202,58912.256128,58912.256128,62506.05,59580.91,60006.66,61334.81,17-04-2021 17:00:00,-0.02189198867595188,0
203,91764.139884,91764.139884,63520.61,60000.0,61334.8,63158.74,16-04-2021 17:00:00,-0.029303858154985818,0
204,51649.70034,51649.70034,63800.0,62020.0,63159.98,62959.53,15-04-2021 17:00:00,0.003178733707175141,1
205,82616.343993,82616.343993,64854.0,61301.0,62959.53,63575.01,14-04-2021 17:00:00,-0.009728329578599926,0
206,82848.688746,82848.688746,63777.77,59805.15,63575.0,59860.01,13-04-2021 17:00:00,0.06021164182718053,1
207,56375.037117,56375.037117,61300.0,59350.59,59860.0,59998.8,12-04-2021 17:00:00,-0.002316059597545106,0
208,41156.715391,41156.715391,60699.0,59232.52,60002.43,59769.13,11-04-2021 17:00:00,0.0038957544689939283,1
209,69906.424117,69906.424117,61500.0,57900.01,59769.13,58142.55,10-04-2021 17:00:00,0.027591553114955758,1
210,40831.884911,40831.884911,58894.9,57654.0,58142.54,58077.52,09-04-2021 17:00:00,0.0011189119465875308,1
211,44283.147019,44283.147019,58153.31,55700.0,58077.52,55953.44,08-04-2021 17:00:00,0.03725875354507835,1
212,71228.405659,71228.405659,58655.0,55473.0,55953.45,57990.03,07-04-2021 17:00:00,-0.03575100416349919,0
213,54201.000727,54201.000727,59495.24,57413.02,57991.15,59129.99,06-04-2021 17:00:00,-0.019447828016769364,0
214,54258.01579,54258.01579,59272.0,56777.77,59129.99,58202.01,05-04-2021 17:00:00,0.015818350490324207,1
215,41314.081973,41314.081973,58492.85,56388.0,58202.01,57051.95,04-04-2021 17:00:00,0.01995763395618333,1
216,47409.852113,47409.852113,59791.72,56880.0,57051.94,58950.01,03-04-2021 17:00:00,-0.03272771563018573,0
217,47409.852113,47409.852113,59791.72,56880.0,57051.94,58950.01,03-04-2021 17:00:00,-0.03272771563018573,0
218,47382.418781,47382.418781,60200.0,58428.57,58950.01,58720.45,02-04-2021 17:00:00,0.0039017488540160628,1
219,47415.61722,47415.61722,59490.0,57935.45,58720.44,58739.46,01-04-2021 17:00:00,-0.00032385520788302813,0
220,60975.542666,60975.542666,59800.0,56769.0,58740.55,58746.57,31-03-2021 17:00:00,-0.0001024793186736872,0
221,55122.443122,55122.443122,59368.0,57071.35,58746.57,57635.46,30-03-2021 17:00:00,0.019094765058680352,1
222,67857.937398,67857.937398,58405.82,54800.01,57635.47,55777.65,29-03-2021 17:00:00,0.03276492527056263,1
223,39050.387511,39050.387511,56559.75,54691.84,55777.63,55817.14,28-03-2021 17:00:00,-0.0007080977298628,0
224,50105.475055,50105.475055,56700.36,53950.0,55817.14,55025.59,27-03-2021 17:00:00,0.014282640925522117,1
225,63813.774692,63813.774692,55073.46,51214.6,55025.59,51293.78,26-03-2021 17:00:00,0.07022885249165967,1
226,87400.534538,87400.534538,53287.0,50427.56,51293.78,52303.66,25-03-2021 17:00:00,-0.019496852239578644,0
227,83537.465021,83537.465021,57200.0,51700.0,52303.65,54342.8,24-03-2021 17:00:00,-0.03824597178001454,0
228,59789.365427,59789.365427,55830.9,53000.0,54340.89,54083.25,23-03-2021 17:00:00,0.004752456139707206,1
229,62581.626169,62581.626169,58430.73,53650.0,54083.25,57351.56,22-03-2021 17:00:00,-0.058675518517517844,0
230,48564.470274,48564.470274,58589.1,55450.11,57351.56,58100.02,21-03-2021 17:00:00,-0.012965963491513577,0
231,48564.470274,48564.470274,58589.1,55450.11,57351.56,58100.02,21-03-2021 17:00:00,-0.012965963491513577,0
232,44476.941776,44476.941776,59880.0,57820.17,58102.28,58030.01,20-03-2021 17:00:00,0.0012446152457563642,1
233,44476.941776,44476.941776,59880.0,57820.17,58102.28,58030.01,20-03-2021 17:00:00,0.0012446152457563642,1
234,52392.652961,52392.652961,59468.0,56270.74,58030.01,57641.0,19-03-2021 17:00:00,0.006726170483181804,1
235,52392.652961,52392.652961,59468.0,56270.74,58030.01,57641.0,19-03-2021 17:00:00,0.006726170483181804,1
236,66580.406675,66580.406675,60129.97,57023.0,57648.16,58912.97,18-03-2021 17:00:00,-0.02170294068462475,0
