,Date,timestamp,Close,target
0,1/1/2020,,0.03332608927,0
1,1/2/2020,,0.03262215606,0
2,1/3/2020,,0.03409326592,1
3,1/4/2020,,0.03435701734,1
4,1/5/2020,,0.03448738972,1
5,1/6/2020,,0.0371736572,1
6,1/7/2020,,0.03696021111,0
7,1/8/2020,,0.036195471,0
8,1/9/2020,,0.03603800364,0
9,1/10/2020,,0.0368514765,1
10,1/11/2020,,0.03671203461,0
11,1/12/2020,,0.03774110811,1
12,1/13/2020,,0.03677546108,0
13,1/14/2020,,0.04156107946,1
14,1/15/2020,,0.04254995262,1
15,1/16/2020,,0.04146620767,0
16,1/17/2020,,0.04475039621,1
17,1/18/2020,,0.04481170411,1
18,1/19/2020,,0.04191239676,0
19,1/20/2020,,0.04367846648,1
20,1/21/2020,,0.04596031603,1
21,1/22/2020,,0.04553685007,0
22,1/23/2020,,0.0430531774,0
23,1/24/2020,,0.04485550854,1
24,1/25/2020,,0.04308846873,0
25,1/26/2020,,0.04457428356,1
26,1/27/2020,,0.04768897592,1
27,1/28/2020,,0.05293067086,1
28,1/29/2020,,0.05324461833,1
29,1/30/2020,,0.0560534778,1
30,1/31/2020,,0.05377945398,0
31,2/1/2020,,0.05599033011,1
32,2/2/2020,,0.05570878444,0
33,2/3/2020,,0.05691493452,1
34,2/4/2020,,0.0557592202,0
35,2/5/2020,,0.05926921773,1
36,2/6/2020,,0.05980622934,1
37,2/7/2020,,0.05969252961,0
38,2/8/2020,,0.0600535379,1
39,2/9/2020,,0.06181069406,1
40,2/10/2020,,0.0601813666,0
41,2/11/2020,,0.06360142222,1
42,2/12/2020,,0.068277396,1
43,2/13/2020,,0.06865282476,1
44,2/14/2020,,0.07082871901,1
45,2/15/2020,,0.06413762402,0
46,2/16/2020,,0.06229402085,0
47,2/17/2020,,0.06012845286,0
48,2/18/2020,,0.06273546043,1
49,2/19/2020,,0.05736357864,0
50,2/20/2020,,0.05813679135,1
51,2/21/2020,,0.0585347272,1
52,2/22/2020,,0.05819570722,0
53,2/23/2020,,0.06165379974,1
54,2/24/2020,,0.0589564939,0
55,2/25/2020,,0.0562215675,0
56,2/26/2020,,0.04912959883,0
57,2/27/2020,,0.0496541652,1
58,2/28/2020,,0.04892960217,0
59,2/29/2020,,0.04700797543,0
60,3/1/2020,,0.0456780646,0
61,3/2/2020,,0.04921566741,1
62,3/3/2020,,0.04864937415,0
63,3/4/2020,,0.04901398645,1
64,3/5/2020,,0.0509824201,1
65,3/6/2020,,0.05181691768,1
66,3/7/2020,,0.04880537436,0
67,3/8/2020,,0.04284436209,0
68,3/9/2020,,0.04150186708,0
69,3/10/2020,,0.04137093184,0
70,3/11/2020,,0.03971446,0
71,3/12/2020,,0.02335909851,0
72,3/13/2020,,0.02846938158,1
73,3/14/2020,,0.02573892426,0
74,3/15/2020,,0.02686627785,1
75,3/16/2020,,0.02420084045,0
76,3/17/2020,,0.02579496276,1
77,3/18/2020,,0.02609726637,1
78,3/19/2020,,0.03034919051,1
79,3/20/2020,,0.02933059283,0
80,3/21/2020,,0.02947871713,1
81,3/22/2020,,0.02698152056,0
82,3/23/2020,,0.02929986444,1
83,3/24/2020,,0.03024272817,1
84,3/25/2020,,0.0294335316,0
85,3/26/2020,,0.03087911526,1
86,3/27/2020,,0.028782117,0
87,3/28/2020,,0.0297927813,1
88,3/29/2020,,0.02806897914,0
89,3/30/2020,,0.02965176084,1
90,3/31/2020,,0.03044136546,1
91,4/1/2020,,0.03102641958,1
92,4/2/2020,,0.03190036411,1
93,4/3/2020,,0.03226840041,1
94,4/4/2020,,0.03249114223,1
95,4/5/2020,,0.0318551618,0
96,4/6/2020,,0.0359757412,1
97,4/7/2020,,0.0351362196,0
98,4/8/2020,,0.03639218466,1
99,4/9/2020,,0.03602934166,0
100,4/10/2020,,0.03322113326,0
101,4/11/2020,,0.03346889058,1
102,4/12/2020,,0.03341336758,0
103,4/13/2020,,0.03318164723,0
104,4/14/2020,,0.03311028534,0
105,4/15/2020,,0.0317880961,0
106,4/16/2020,,0.03436884182,1
107,4/17/2020,,0.03431734911,0
108,4/18/2020,,0.03655956718,1
109,4/19/2020,,0.03548586216,0
110,4/20/2020,,0.03391102536,0
111,4/21/2020,,0.03453278976,1
112,4/22/2020,,0.03661026015,1
113,4/23/2020,,0.04086707463,1
114,4/24/2020,,0.04163758798,1
115,4/25/2020,,0.04220790474,1
116,4/26/2020,,0.0459726411,1
117,4/27/2020,,0.04656585336,1
118,4/28/2020,,0.04688906919,1
119,4/29/2020,,0.0514433871,1
120,4/30/2020,,0.04753424322,0
121,5/1/2020,,0.05086725204,1
122,5/2/2020,,0.05090730687,1
123,5/3/2020,,0.04895159855,0
124,5/4/2020,,0.0494467509,1
125,5/5/2020,,0.04934602614,0
126,5/6/2020,,0.04886955946,0
127,5/7/2020,,0.05116073191,1
128,5/8/2020,,0.05193909008,1
129,5/9/2020,,0.05140662912,0
130,5/10/2020,,0.04755012259,0
131,5/11/2020,,0.047747154,1
132,5/12/2020,,0.05044469144,1
133,5/13/2020,,0.05151268119,1
134,5/14/2020,,0.05098173179,0
135,5/15/2020,,0.05017726175,0
136,5/16/2020,,0.05094980403,1
137,5/17/2020,,0.05119515054,1
138,5/18/2020,,0.05412860904,1
139,5/19/2020,,0.05663448244,1
140,5/20/2020,,0.05673859958,1
141,5/21/2020,,0.0519612195,0
142,5/22/2020,,0.05567210802,1
143,5/23/2020,,0.05484557066,0
144,5/24/2020,,0.05133512857,0
145,5/25/2020,,0.05378959482,1
146,5/26/2020,,0.05346636205,0
147,5/27/2020,,0.0550978796,1
148,5/28/2020,,0.06471800098,1
149,5/29/2020,,0.06463866042,0
150,5/30/2020,,0.07688496387,1
151,5/31/2020,,0.07387564948,0
152,6/1/2020,,0.08094668526,1
153,6/2/2020,,0.07865676824,0
154,6/3/2020,,0.08531316521,1
155,6/4/2020,,0.08874056388,1
156,6/5/2020,,0.08494750864,0
157,6/6/2020,,0.08605560678,1
158,6/7/2020,,0.08645693867,1
159,6/8/2020,,0.08637664683,0
160,6/9/2020,,0.08288907603,0
161,6/10/2020,,0.08356209109,1
162,6/11/2020,,0.07489253424,0
163,6/12/2020,,0.07935817716,1
164,6/13/2020,,0.07897485014,0
165,6/14/2020,,0.07628329099,0
166,6/15/2020,,0.07820909013,1
167,6/16/2020,,0.07910139403,1
168,6/17/2020,,0.08328313246,1
169,6/18/2020,,0.08173468386,0
170,6/19/2020,,0.0798068271,0
171,6/20/2020,,0.07950010071,0
172,6/21/2020,,0.07826958835,0
173,6/22/2020,,0.08351404755,1
174,6/23/2020,,0.08266035881,0
175,6/24/2020,,0.08242661451,0
176,6/25/2020,,0.08151365875,0
177,6/26/2020,,0.08045648718,0
178,6/27/2020,,0.07725221351,0
179,6/28/2020,,0.08009023653,1
180,6/29/2020,,0.08376807325,1
181,6/30/2020,,0.08300477544,0
182,7/1/2020,,0.09670383066,1
183,7/2/2020,,0.09309689856,0
184,7/3/2020,,0.09648911609,1
185,7/4/2020,,0.09995365746,1
186,7/5/2020,,0.0982474291,0
187,7/6/2020,,0.1050311504,1
188,7/7/2020,,0.117625769,1
189,7/8/2020,,0.1301242979,1
190,7/9/2020,,0.1239628773,0
191,7/10/2020,,0.1184566777,0
192,7/11/2020,,0.125236431,1
193,7/12/2020,,0.1270129897,1
194,7/13/2020,,0.124182403,0
195,7/14/2020,,0.1314907303,1
196,7/15/2020,,0.1304686504,0
197,7/16/2020,,0.1259099429,0
