,Date,Close,log_diff,target
121,5/1/2020,0.05086725204,0.0677689769061729,1
122,5/2/2020,0.05090730687,0.0007871285809946116,1
123,5/3/2020,0.04895159855,-0.03917444145583904,0
124,5/4/2020,0.0494467509,0.010064325921851136,1
125,5/5/2020,0.04934602614,-0.002039112532694176,0
126,5/6/2020,0.04886955946,-0.009702541912008478,0
127,5/7/2020,0.05116073191,0.04581758618919585,1
128,5/8/2020,0.05193909008,0.01509940450346603,1
129,5/9/2020,0.05140662912,-0.010304552054479554,0
130,5/10/2020,0.04755012259,-0.07798276823491213,0
131,5/11/2020,0.047747154,0.004135095939860722,1
132,5/12/2020,0.05044469144,0.054958054024583536,1
133,5/13/2020,0.05151268119,0.02095049697663276,1
134,5/14/2020,0.05098173179,-0.01036064569820594,0
135,5/15/2020,0.05017726175,-0.01590539746308295,0
136,5/16/2020,0.05094980403,0.015278942445264843,1
137,5/17/2020,0.05119515054,0.004803898202577095,1
138,5/18/2020,0.05412860904,0.05571805227853144,1
139,5/19/2020,0.05663448244,0.045255166269813074,1
140,5/20/2020,0.05673859958,0.0018367176302365174,1
141,5/21/2020,0.0519612195,-0.08795708621868448,0
142,5/22/2020,0.05567210802,0.06898160632992356,1
143,5/23/2020,0.05484557066,-0.01495783806521489,0
144,5/24/2020,0.05133512857,-0.06614614449173173,0
145,5/25/2020,0.05378959482,0.046704758353032894,1
146,5/26/2020,0.05346636205,-0.006027334201025969,0
147,5/27/2020,0.0550978796,0.030058523230895418,1
148,5/28/2020,0.06471800098,0.16092815240702096,1
149,5/29/2020,0.06463866042,-0.0012266947691830232,0
150,5/30/2020,0.07688496387,0.17349763874732815,1
151,5/31/2020,0.07387564948,-0.039927061749872816,0
152,6/1/2020,0.08094668526,0.0914074639976028,1
153,6/2/2020,0.07865676824,-0.028697050309729466,0
154,6/3/2020,0.08531316521,0.08123510169927872,1
155,6/4/2020,0.08874056388,0.039388317541803275,1
156,6/5/2020,0.08494750864,-0.04368357990517202,0
157,6/6/2020,0.08605560678,0.012960157450229826,1
158,6/7/2020,0.08645693867,0.0046527933718887304,1
159,6/8/2020,0.08637664683,-0.0009291231856800586,0
160,6/9/2020,0.08288907603,-0.041214067355705986,0
161,6/10/2020,0.08356209109,0.008086680787635192,1
162,6/11/2020,0.07489253424,-0.10953575220054912,0
163,6/12/2020,0.07935817716,0.057917284272124725,1
164,6/13/2020,0.07897485014,-0.004842044334959272,0
165,6/14/2020,0.07628329099,-0.03467552577218802,0
166,6/15/2020,0.07820909013,0.02493195951565008,1
167,6/16/2020,0.07910139403,0.011344615391983837,1
168,6/17/2020,0.08328313246,0.05151553893276484,1
169,6/18/2020,0.08173468386,-0.018767598362011473,0
170,6/19/2020,0.0798068271,-0.023869385402103482,0
171,6/20/2020,0.07950010071,-0.003850764975987797,0
172,6/21/2020,0.07826958835,-0.015599160007650603,0
173,6/22/2020,0.08351404755,0.06485572339448575,1
174,6/23/2020,0.08266035881,-0.010274701970994116,0
175,6/24/2020,0.08242661451,-0.002831773476704047,0
176,6/25/2020,0.08151365875,-0.011137778161691259,0
177,6/26/2020,0.08045648718,-0.013054091870376539,0
178,6/27/2020,0.07725221351,-0.040640937140532074,0
179,6/28/2020,0.08009023653,0.03607838641529071,1
180,6/29/2020,0.08376807325,0.04489799178994103,1
181,6/30/2020,0.08300477544,-0.009153805860519615,0
182,7/1/2020,0.09670383066,0.1527548739687452,1
183,7/2/2020,0.09309689856,-0.03801214480057746,0
184,7/3/2020,0.09648911609,0.03578934462057193,1
185,7/4/2020,0.09995365746,0.035276437821428086,1
186,7/5/2020,0.0982474291,-0.017217569687462575,0
187,7/6/2020,0.1050311504,0.06676789314983855,1
188,7/7/2020,0.117625769,0.11325115897426707,1
189,7/8/2020,0.1301242979,0.10098199572940825,1
190,7/9/2020,0.1239628773,-0.04850798716939542,0
191,7/10/2020,0.1184566777,-0.04543483946832083,0
192,7/11/2020,0.125236431,0.05565609406524841,1
193,7/12/2020,0.1270129897,0.014085963563660986,1
194,7/13/2020,0.124182403,-0.02253788563889758,0
195,7/14/2020,0.1314907303,0.05718488042623093,1
196,7/15/2020,0.1304686504,-0.007803386034191284,0
197,7/16/2020,0.1259099429,-0.035566058568764713,0
198,7/17/2020,0.1221838978,-0.030039643690577655,0
199,7/18/2020,0.1227567686,0.004677637674199708,1
200,7/19/2020,0.1239374427,0.009572037451507143,1
201,7/20/2020,0.117852362,-0.05034427234199734,0
202,7/21/2020,0.123226712,0.04459317417146558,1
203,7/22/2020,0.1240824876,0.006920721243644401,1
204,7/23/2020,0.124252008,0.0013652587887285073,1
205,7/24/2020,0.1220577495,-0.017817536519185495,0
206,7/25/2020,0.1434205627,0.16128702259561178,1
207,7/26/2020,0.1483367335,0.033703603818952876,1
208,7/27/2020,0.1387721246,-0.06665171921605317,0
209,7/28/2020,0.1492653818,0.07289261110757317,1
210,7/29/2020,0.1397958339,-0.06554277867236125,0
211,7/30/2020,0.1406965302,0.00642227390896255,1
212,7/31/2020,0.1391563944,-0.011006862631547598,0
213,8/1/2020,0.144590262,0.03830552285468958,1
214,8/2/2020,0.133536314,-0.07953050722637789,0
215,8/3/2020,0.1372211906,0.02722069797065152,1
216,8/4/2020,0.1431539272,0.04232631152492461,1
217,8/5/2020,0.1422820819,-0.006108885939628328,0
218,8/6/2020,0.1443125826,0.014170080095383009,1
219,8/7/2020,0.1388739193,-0.038415193372207224,0
220,8/8/2020,0.1467368581,0.055074435605503735,1
221,8/9/2020,0.1450972392,-0.011236768885724002,0
222,8/10/2020,0.143825718,-0.008801857916223232,0
223,8/11/2020,0.1368241492,-0.04990575606612713,0
224,8/12/2020,0.1366865691,-0.001006030860207785,0
225,8/13/2020,0.1394128114,0.019748909988710484,1
226,8/14/2020,0.1383277658,-0.00781341445353445,0
227,8/15/2020,0.1383680928,0.0002914897280326123,1
228,8/16/2020,0.1387068513,0.0024452493883462267,1
229,8/17/2020,0.1404451432,0.012454250034551917,1
230,8/18/2020,0.1368113034,-0.026214343706668197,0
231,8/19/2020,0.1295898051,-0.054228512495874126,0
232,8/20/2020,0.1339393565,0.03301301760821751,1
233,8/21/2020,0.1227146602,-0.0875253094680426,0
234,8/22/2020,0.1252621663,0.020547046763015775,1
235,8/23/2020,0.1213897025,-0.03140281924708388,0
236,8/24/2020,0.1235462442,0.0176094808155991,1
237,8/25/2020,0.1125058077,-0.09361068863182398,0
238,8/26/2020,0.1142923911,0.01575515471910638,1
239,8/27/2020,0.1070157833,-0.06578366797072466,0
240,8/28/2020,0.1093118591,0.02122855869381679,1
241,8/29/2020,0.1161148324,0.06037474617291183,1
242,8/30/2020,0.1173371346,0.010471647637189552,1
243,8/31/2020,0.1224669711,0.04279008639201276,1
244,9/1/2020,0.1245961612,0.01723642693366756,1
245,9/2/2020,0.1149036412,-0.08098392237203367,0
246,9/3/2020,0.09485918048,-0.19170039336368516,0
247,9/4/2020,0.101847296,0.07108111231978231,1
248,9/5/2020,0.08986372647,-0.12518022096118475,0
249,9/6/2020,0.09259107772,0.029898411581265716,1
250,9/7/2020,0.09356165982,0.010427898165641825,1
251,9/8/2020,0.09101434412,-0.027603560472550193,0
252,9/9/2020,0.0933160878,0.024975402069753905,1
253,9/10/2020,0.0970521398,0.03925583394362908,1
254,9/11/2020,0.09698456387,-0.0006965273214181167,0
255,9/12/2020,0.09761787,0.0065087404424502004,1
256,9/13/2020,0.09496196346,-0.027584144127999366,0
257,9/14/2020,0.09660458976,0.01714982633960771,1
258,9/15/2020,0.09307481012,-0.03722267345175023,0
259,9/16/2020,0.0913303392,-0.018920544980639775,0
260,9/17/2020,0.0940148871,0.028970108433663988,1
261,9/18/2020,0.09100669379,-0.032520081191063976,0
262,9/19/2020,0.091322684,0.0034661504382249575,1
263,9/20/2020,0.08921217858,-0.02338165094932476,0
264,9/21/2020,0.07979552127,-0.11155018298771413,0
265,9/22/2020,0.0814146017,0.020087260540700314,1
266,9/23/2020,0.0765524144,-0.06157897720920236,0
267,9/24/2020,0.08258916369,0.07590281995090598,1
268,9/25/2020,0.0968676174,0.15946679555866083,1
269,9/26/2020,0.0955586184,-0.01360541286479977,0
270,9/27/2020,0.1012047627,0.05740595357803402,1
271,9/28/2020,0.1003264164,-0.008716783829493036,0
272,9/29/2020,0.1010995052,0.007676197680811736,1
273,9/30/2020,0.1012975926,0.001957414067694785,1
274,10/1/2020,0.09791085045,-0.03400527055149505,0
275,10/2/2020,0.09274700988,-0.05418191288914809,0
276,10/3/2020,0.09330656078,0.006014962089136322,1
277,10/4/2020,0.09674859216,0.03622535591974696,1
278,10/5/2020,0.09745523382,0.007277351772732921,1
279,10/6/2020,0.09286737976,-0.048220680931698734,0
280,10/7/2020,0.0936967358,0.008890900597426032,1
281,10/8/2020,0.0961581809,0.025931201254025815,1
282,10/9/2020,0.1013116822,0.05220717423035204,1
283,10/10/2020,0.1051274832,0.036972012008194444,1
284,10/11/2020,0.1064592801,0.012588826140331744,1
285,10/12/2020,0.1094774397,0.027955932334890132,1
286,10/13/2020,0.109353246,-0.0011350667109297774,0
287,10/14/2020,0.1070826088,-0.02098284973312392,0
288,10/15/2020,0.10662777,-0.00425659707598669,0
289,10/16/2020,0.1041609913,-0.02340628886833862,0
290,10/17/2020,0.1059377396,0.016913863779060456,1
291,10/18/2020,0.1073769009,0.013493524240609123,1
292,10/19/2020,0.1085386518,0.010761263807181898,1
293,10/20/2020,0.1022812401,-0.05938007242140175,0
294,10/21/2020,0.1059472181,0.03521475273520869,1
295,10/22/2020,0.1106545907,0.04347252646889199,1
296,10/23/2020,0.1080327204,-0.023979406207862652,0
297,10/24/2020,0.1080305189,-2.037829301482219e-05,0
298,10/25/2020,0.1063940943,-0.015263698944885551,0
299,10/26/2020,0.1031097033,-0.03135656865159664,0
300,10/27/2020,0.102604274,-0.004913913227134525,0
301,10/28/2020,0.09879676388,-0.03781473882274389,0
302,10/29/2020,0.0952667808,-0.03638367509885043,0
303,10/30/2020,0.0932127096,-0.021797093374690046,0
304,10/31/2020,0.0928521252,-0.003875905426174331,0
305,11/1/2020,0.09810679824,0.05504848718615252,1
306,11/2/2020,0.09223842953,-0.0616798133476224,0
307,11/3/2020,0.093524739,0.01384913962744827,1
308,11/4/2020,0.09544993101,0.020375837852054435,1
309,11/5/2020,0.0974255,0.02048615597984549,1
310,11/6/2020,0.1091972281,0.11406769592445798,1
311,11/7/2020,0.1012900498,-0.07516749793279764,0
312,11/8/2020,0.1065169124,0.05031559306352884,1
313,11/9/2020,0.1052900322,-0.011585020729094175,0
314,11/10/2020,0.1058521646,0.005324693374107348,1
315,11/11/2020,0.1059743034,0.0011531969039455525,1
316,11/13/2020,0.1062714015,0.0027995694347202615,1
317,11/14/2020,0.1040149216,-0.02146184763078951,0
318,11/15/2020,0.1002069513,-0.03729680527664092,0
319,11/16/2020,0.1037489129,0.03473612048764396,1
320,11/17/2020,0.1093932702,0.05297569157279414,1
321,11/18/2020,0.1065373613,-0.0264536385978551,0
322,11/19/2020,0.1058137344,-0.00681540821476645,0
323,11/20/2020,0.1181604047,0.1103627374903895,1
324,11/21/2020,0.1336524462,0.12319968221354749,1
325,11/22/2020,0.145879056,0.0875351493996952,1
326,11/23/2020,0.1538586476,0.05325641333581288,1
327,11/24/2020,0.1669398157,0.08159905424928304,1
328,11/25/2020,0.1546806162,-0.07627091199306135,0
329,11/26/2020,0.1383540106,-0.11154675583016416,0
330,11/27/2020,0.14140599,0.02181942004927806,1
331,11/28/2020,0.164929734,0.15388441399475128,1
332,11/29/2020,0.1664169248,0.008976706099974363,1
333,11/30/2020,0.1719975253,0.03298385416594818,1
334,12/1/2020,0.1555392204,-0.10058216788052143,0
335,12/2/2020,0.1586296723,0.0196744595659728,1
336,12/3/2020,0.1640954267,0.0338757481206684,1
337,12/4/2020,0.1477780128,-0.10473689447111467,0
338,12/5/2020,0.159918128,0.0789507500164488,1
339,12/6/2020,0.1588432336,-0.006744220622320496,0
340,12/7/2020,0.1539866526,-0.03105183641951137,0
341,12/8/2020,0.1410573054,-0.08769969814086487,0
342,12/9/2020,0.148011444,0.04812336601106049,1
343,12/10/2020,0.1417511631,-0.04321644723386453,0
344,12/11/2020,0.13908488,-0.018988753621804078,0
345,12/12/2020,0.1442785292,0.036661267672887465,1
346,12/13/2020,0.1538659324,0.06433599250105315,1
347,12/14/2020,0.158052868,0.02684793023592702,1
348,12/15/2020,0.1539293976,-0.02643554450610197,0
349,12/16/2020,0.16746442,0.08427687064362877,1
350,12/17/2020,0.1634538584,-0.024240171903473717,0
351,12/18/2020,0.1649692342,0.009228258233607178,1
352,12/19/2020,0.1642473313,-0.004385587681202674,0
353,12/20/2020,0.1620553827,-0.013435264112548806,0
354,12/21/2020,0.1525864743,-0.06020666539857911,0
355,12/22/2020,0.1565147448,0.025418741588006055,1
356,12/23/2020,0.1363378161,-0.13801447375338105,0
357,12/24/2020,0.152751648,0.11367763910098727,1
358,12/25/2020,0.1575087508,0.030667630492964726,1
359,12/26/2020,0.1580866293,0.003662152124415563,1
360,12/27/2020,0.1542609034,-0.02449782264645628,0
361,12/28/2020,0.1765710057,0.13507774722140953,1
362,12/29/2020,0.1913022387,0.08013148488261201,1
363,12/30/2020,0.1841974053,-0.03784654153637934,0
364,12/31/2020,0.1811578672,-0.01663919180239093,0
365,1/1/2021,0.1751921736,-0.03348533932875908,0
366,1/2/2021,0.1772986811,0.011952267976582442,1
367,1/3/2021,0.205528222,0.1477475835920563,1
368,1/4/2021,0.2254379072,0.09246140708745743,1
369,1/5/2021,0.2587681395,0.13788768154248876,1
370,1/6/2021,0.3331135073,0.25255084819248297,1
371,1/7/2021,0.298394865,-0.11006563492619437,0
372,1/8/2021,0.3046116401,0.020619994373926254,1
373,1/9/2021,0.3314478844,0.08443293169342825,1
374,1/10/2021,0.3027539929,-0.09055001468801072,0
375,1/11/2021,0.2756473829,-0.0937981204114533,0
376,1/12/2021,0.287935256,0.04361319860344448,1
377,1/13/2021,0.3127673439,0.08272395461666138,1
378,1/14/2021,0.3100885128,-0.008601822038564189,0
379,1/15/2021,0.302294663,-0.02545553490406438,0
380,1/16/2021,0.3513234437,0.15030504419366486,1
381,1/17/2021,0.3801049476,0.07874010130954257,1
382,1/18/2021,0.3709104893,-0.024486627720775478,0
383,1/19/2021,0.3682884002,-0.0070944373292296525,0
384,1/20/2021,0.3749705397,0.01798113464928086,1
385,1/21/2021,0.3082500972,-0.19593600471147832,0
386,1/22/2021,0.3496153705,0.125922151403133,1
387,1/23/2021,0.3455876559,-0.011587290365946856,0
388,1/24/2021,0.3535466551,0.022769138698817804,1
389,1/25/2021,0.3425569507,-0.03157753381342676,0
390,1/26/2021,0.343342525,0.002290640746424044,1
391,1/27/2021,0.3125045692,-0.09410947353230847,0
392,1/28/2021,0.3447364008,0.09816097883033637,1
393,1/29/2021,0.3470962661,0.00682209605136741,1
394,1/30/2021,0.3626486865,0.04383239446205622,1
395,1/31/2021,0.3453415101,-0.0489007480865693,0
396,2/1/2021,0.4074880365,0.1654777622009913,1
397,2/2/2021,0.4259015245,0.04419658243376645,1
398,2/3/2021,0.4422519796,0.037671652829607716,1
399,2/4/2021,0.4406643554,-0.003596322433274346,0
400,2/5/2021,0.5400161484,0.20331555675778967,1
401,2/6/2021,0.6305588476,0.15500744230755603,1
402,2/7/2021,0.6599351974,0.045535158579166846,1
403,2/8/2021,0.6797017987,0.029512526221283253,1
404,2/9/2021,0.7061952794,0.03823762829966526,1
405,2/10/2021,0.9389928085,0.28491602153618195,1
406,2/11/2021,0.9283654011,-0.01138241402759839,0
407,2/12/2021,0.9237691231,-0.004963232827001632,0
408,2/13/2021,0.9094822634,-0.015586677361200313,0
409,2/14/2021,0.8458100387,-0.0725807024342026,0
410,2/15/2021,0.8589513511,0.015417492188726067,1
411,2/16/2021,0.8708619495,0.01377118169670119,1
412,2/17/2021,0.8903494023,0.022130504803149167,1
413,2/18/2021,0.9116919314,0.023688165953305904,1
414,2/19/2021,0.9282532616,0.018002468268239577,1
415,2/20/2021,1.120190356,0.1879493038021322,1
416,2/21/2021,1.09947414,-0.018666620625237412,0
417,2/22/2021,1.096204385,-0.002978357150038774,0
418,2/23/2021,0.9604859152,-0.13216961471452188,0
419,2/24/2021,1.04820435,0.08739451825889233,1
420,2/25/2021,1.076410878,0.02655368837943619,1
421,2/26/2021,1.239496886,0.1410733144584707,1
422,2/27/2021,1.322442171,0.06477459657552265,1
423,2/28/2021,1.31238015,-0.007637759733602478,0
424,3/1/2021,1.295374803,-0.013042320585805012,0
425,3/2/2021,1.226666347,-0.05449987352784938,0
426,3/3/2021,1.213367116,-0.010900967464792688,0
427,3/4/2021,1.110529068,-0.08856269584372903,0
428,3/5/2021,1.162246751,0.04551844653842213,1
429,3/6/2021,1.129550572,-0.02853515642745169,0
430,3/7/2021,1.12735047,-0.001949666960115795,0
431,3/8/2021,1.120641921,-0.005968497884347626,0
432,3/9/2021,1.19744979,0.06629245553224306,1
433,3/10/2021,1.13155209,-0.056603899138192026,0
434,3/11/2021,1.125144688,-0.005678582324724291,0
435,3/12/2021,1.031787229,-0.0866191665890907,0
436,3/13/2021,1.10076256,0.06471070363753535,1
437,3/14/2021,1.054645806,-0.042798194342116916,0
438,3/15/2021,1.029026965,-0.02459132008649369,0
439,3/16/2021,1.250011486,0.19453907850997698,1
440,3/17/2021,1.375979982,0.09601345136822004,1
441,3/18/2021,1.22760479,-0.11410124576193115,0
442,3/19/2021,1.296721281,0.054774041420118436,1
443,3/20/2021,1.199624182,-0.07783066102273217,0
444,3/21/2021,1.186611132,-0.010906869851344897,0
445,3/22/2021,1.103530442,-0.07258692312080689,0
446,3/23/2021,1.11568122,0.010950644889962807,1
447,3/24/2021,1.066442928,-0.04513643385756462,0
448,3/25/2021,1.096427629,0.027728540737689572,1
449,3/26/2021,1.215649219,0.10322098583744076,1
450,3/27/2021,1.17524396,-0.033802519134205455,0
451,3/28/2021,1.189884436,0.012380438225822299,1
452,3/29/2021,1.199474136,0.008027050944848096,1
453,3/30/2021,1.213361822,0.01151163162771629,1
454,3/31/2021,1.192008613,-0.01775507808703214,0
455,4/1/2021,1.182537997,-0.007976820650933275,0
456,4/2/2021,1.189779085,0.006104673395266408,1
457,4/3/2021,1.162785539,-0.022949193767784648,0
458,4/4/2021,1.182250999,0.016601794275691417,1
459,4/5/2021,1.21435495,0.02679278292213813,1
460,4/6/2021,1.254145563,0.03224148395888571,1
461,4/7/2021,1.172853532,-0.06701481870170439,0
462,4/8/2021,1.219042552,0.03862606147120187,1
463,4/9/2021,1.201988446,-0.014088533436949824,0
464,4/10/2021,1.218106902,0.013320710155179216,1
465,4/11/2021,1.263312009,0.036438916955056716,1
466,4/12/2021,1.317303805,0.041850224869251884,1
467,4/13/2021,1.414776964,0.07138482032311694,1
468,4/14/2021,1.455699131,0.028514391568029762,1
469,4/15/2021,1.480688302,0.017020760959271075,1
470,4/16/2021,1.409779257,-0.049073911769046075,0
471,4/17/2021,1.370243447,-0.028444714221200762,0
472,4/18/2021,1.276884659,-0.07056517147060704,0
473,4/19/2021,1.195454167,-0.06589708187565088,0
474,4/20/2021,1.264629741,0.05625321522691604,1
475,4/21/2021,1.203901369,-0.04921196037848907,0
476,4/22/2021,1.1473258,-0.0481335809461802,0
477,4/23/2021,1.153641491,0.005489610291642494,1
478,4/24/2021,1.104814637,-0.04324588186433731,0
479,4/25/2021,1.08986048,-0.013627883528604903,0
480,4/26/2021,1.23523864,0.12521449413415753,1
481,4/27/2021,1.31007173,0.05881770925670027,1
482,4/28/2021,1.334812507,0.01870894635503595,1
483,4/29/2021,1.307947784,-0.020331506045380587,0
484,4/30/2021,1.349472694,0.031254587361542185,1
485,5/1/2021,1.353825114,0.0032200845559468005,1
486,5/2/2021,1.327596424,-0.019563896388704927,0
487,5/3/2021,1.359719473,0.023908301340817006,1
488,5/4/2021,1.270684626,-0.06772257780646473,0
489,5/5/2021,1.478166573,0.1512466869874724,1
490,5/6/2021,1.654583883,0.11274702920419583,1
491,5/7/2021,1.651709196,-0.0017389188772410913,0
492,5/8/2021,1.621702289,-0.018334234902456004,0
493,5/9/2021,1.771904012,0.08857828819148006,1
494,5/10/2021,1.645148461,-0.07422405142236688,0
495,5/11/2021,1.765087052,0.07036938042237928,1
496,5/12/2021,1.5551689,-0.12661585331936354,0
497,5/13/2021,1.933972815,0.2179921834763323,1
498,5/14/2021,2.006370609,0.03675108215233547,1
499,5/15/2021,2.174779105,0.0805996757386771,1
500,5/16/2021,2.285092195,0.04947927298999022,1
501,5/17/2021,2.031149641,-0.1178044130858108,0
502,5/18/2021,2.004947484,-0.012984090470827714,0
503,5/19/2021,1.477266158,-0.3054246788216186,0
504,5/20/2021,1.802500845,0.19898186989501898,1
505,5/21/2021,1.546728835,-0.15303278716484126,0
506,5/22/2021,1.463567853,-0.05526508221818094,0
507,5/23/2021,1.322759281,-0.10115727036667221,0
508,5/24/2021,1.547758483,0.15708782504099117,1
509,5/25/2021,1.552752992,0.0032217350978026027,1
510,5/26/2021,1.772649459,0.13244581752554424,1
511,5/27/2021,1.644694047,-0.07492091963138436,0
512,5/28/2021,1.511631662,-0.0843647389621619,0
