,volume,market_cap,high,low,close,open,date,log_diff,target
250,1979078.0056,1979078.0056,141.85,122.7,137.66,129.7,22-01-2021 17:00:00,0.05956278564782025,1
251,2114912.93172,2114912.93172,150.25,125.64,129.72,149.67,21-01-2021 17:00:00,-0.14305458910193813,0
252,2288798.47777,2288798.47777,166.02,150.18,151.86,151.97,19-01-2021 17:00:00,-0.0007240891604256561,0
253,1644947.14813,1644947.14813,154.99,138.44,151.96,142.78,18-01-2021 17:00:00,0.06231234424511012,1
254,1379082.3792,1379082.3792,147.0,136.22,142.8,143.52,17-01-2021 17:00:00,-0.005029348405001244,0
255,1784053.82975,1784053.82975,152.59,139.28,143.52,143.66,16-01-2021 17:00:00,-0.0009749983361695413,0
256,2104225.5121,2104225.5121,155.74,130.0,143.65,152.46,15-01-2021 17:00:00,-0.059522481134829164,0
257,2033762.60027,2033762.60027,156.89,143.55,152.5,147.39,14-01-2021 17:00:00,0.03408246119879976,1
258,2153426.27798,2153426.27798,148.46,125.9,147.38,133.44,13-01-2021 17:00:00,0.09936234672841682,1
259,2825579.61257,2825579.61257,146.86,128.0,133.42,138.88,12-01-2021 17:00:00,-0.04010820363067147,0
260,4989528.65149,4989528.65149,170.74,112.7,138.87,170.06,11-01-2021 17:00:00,-0.20261307224635772,0
261,2269705.0446,2269705.0446,185.83,161.86,170.07,177.27,10-01-2021 17:00:00,-0.04146387702137133,0
262,1749781.84973,1749781.84973,178.8,163.3,177.26,172.28,09-01-2021 17:00:00,0.028496521124342422,1
263,2843159.7034,2843159.7034,181.92,150.0,172.19,169.35,08-01-2021 17:00:00,0.01663093903431445,1
264,2493533.9948,2493533.9948,181.22,161.18,169.35,168.96,07-01-2021 17:00:00,0.002305578745883885,1
265,1857831.43166,1857831.43166,169.72,154.95,168.92,158.46,06-01-2021 17:00:00,0.06392303452864656,1
266,1998205.92425,1998205.92425,162.8,146.52,158.43,155.33,05-01-2021 17:00:00,0.019760969387134786,1
267,3530422.20392,3530422.20392,173.66,139.31,155.34,161.23,04-01-2021 17:00:00,-0.03721565398414661,0
268,3813834.07669,3813834.07669,164.7,135.3,161.24,136.94,03-01-2021 17:00:00,0.1633510645560481,1
269,2442266.765,2442266.765,142.0,123.15,136.96,126.2,02-01-2021 17:00:00,0.08182096228631863,1
270,1727676.641,1727676.641,133.11,122.63,130.05,128.8,30-12-2020 17:00:00,0.00965817822440762,1
271,1732248.38409,1732248.38409,130.9,120.0,128.8,129.84,29-12-2020 17:00:00,-0.008042109536082087,0
272,2349842.95502,2349842.95502,137.41,126.37,129.83,127.83,28-12-2020 17:00:00,0.015524646192231373,1
273,3743173.13001,3743173.13001,139.47,121.88,127.88,129.61,27-12-2020 17:00:00,-0.013437617243642563,0
274,3743173.13001,3743173.13001,139.47,121.88,127.88,129.61,27-12-2020 17:00:00,-0.013437617243642563,0
275,3461075.6473,3461075.6473,135.19,124.94,129.61,127.74,26-12-2020 17:00:00,0.014532993301840769,1
276,3117913.94898,3117913.94898,128.63,108.18,127.78,111.13,25-12-2020 17:00:00,0.13960934797664226,1
277,2696980.51697,2696980.51697,112.32,98.55,111.13,102.46,24-12-2020 17:00:00,0.0812282086864986,1
278,3210319.32528,3210319.32528,114.63,98.35,114.32,104.48,22-12-2020 17:00:00,0.09000586809349098,1
279,2599527.81365,2599527.81365,118.65,100.31,104.45,114.59,21-12-2020 17:00:00,-0.09265205243578212,0
280,2671305.32839,2671305.32839,123.21,109.76,114.58,119.85,20-12-2020 17:00:00,-0.04496769189996197,0
281,4161454.89253,4161454.89253,109.8,90.0,101.01,92.94,17-12-2020 17:00:00,0.0832653981842606,1
282,2349124.19924,2349124.19924,93.44,78.31,92.94,81.36,16-12-2020 17:00:00,0.13307037191652782,1
283,1348469.20889,1348469.20889,84.93,80.39,81.32,82.38,15-12-2020 17:00:00,-0.01295070024778866,0
284,1102081.73026,1102081.73026,82.98,79.11,82.35,82.27,14-12-2020 17:00:00,0.0009719354428101568,1
285,1278882.98328,1278882.98328,84.38,75.52,82.28,76.64,13-12-2020 17:00:00,0.07100893112215179,1
286,872394.12884,872394.12884,77.58,71.97,76.67,72.2,12-12-2020 17:00:00,0.060070451672022074,1
287,900570.5582,900570.5582,77.66,72.51,74.7,77.41,10-12-2020 17:00:00,-0.035635879077850596,0
288,1378314.59353,1378314.59353,78.14,72.13,77.41,76.75,09-12-2020 17:00:00,0.00856258474931515,1
289,1230953.86975,1230953.86975,84.83,75.41,76.76,83.37,08-12-2020 17:00:00,-0.08260486128302347,0
290,1230953.86975,1230953.86975,84.83,75.41,76.76,83.37,08-12-2020 17:00:00,-0.08260486128302347,0
291,1145446.47407,1145446.47407,86.87,81.73,83.37,83.54,07-12-2020 17:00:00,-0.0020370266465068454,0
292,921046.75996,921046.75996,85.19,80.31,83.55,83.11,06-12-2020 17:00:00,0.005280223476468393,1
293,1278363.44579,1278363.44579,84.28,78.61,83.14,79.52,05-12-2020 17:00:00,0.04451737147617241,1
294,1690248.45885,1690248.45885,91.5,85.46,89.0,88.89,03-12-2020 17:00:00,0.001236719478556303,1
295,2135078.47937,2135078.47937,90.63,82.61,88.9,85.07,02-12-2020 17:00:00,0.044037695532066046,1
296,3600461.26285,3600461.26285,93.01,79.56,85.08,87.66,01-12-2020 17:00:00,-0.02987370465862682,0
297,2118965.66781,2118965.66781,88.46,76.63,87.65,78.89,30-11-2020 17:00:00,0.1052971342602449,1
298,2118965.66781,2118965.66781,88.46,76.63,87.65,78.89,30-11-2020 17:00:00,0.1052971342602449,1
299,1483068.35897,1483068.35897,74.97,68.26,72.7,69.18,28-11-2020 17:00:00,0.04962958103045079,1
300,1707521.50402,1707521.50402,73.5,65.3,69.15,70.99,27-11-2020 17:00:00,-0.026260963940527127,0
301,3435959.29518,3435959.29518,83.29,64.45,71.0,81.75,26-11-2020 17:00:00,-0.1409859327360472,0
302,1631940.24087,1631940.24087,90.76,78.05,81.75,89.27,25-11-2020 17:00:00,-0.08799967541390785,0
303,2621715.64303,2621715.64303,94.02,84.6,89.25,89.04,24-11-2020 17:00:00,0.00235571369245946,1
304,2535636.06789,2535636.06789,90.93,80.8,89.03,82.87,23-11-2020 17:00:00,0.07170027672462886,1
305,2521719.40828,2521719.40828,88.5,80.1,87.14,82.55,21-11-2020 17:00:00,0.05411185032315924,1
306,2386175.15236,2386175.15236,85.63,79.99,82.53,81.54,20-11-2020 17:00:00,0.012068166213485831,1
307,2773824.05583,2773824.05583,83.4,71.47,81.53,73.41,19-11-2020 17:00:00,0.1049108845521296,1
308,2653342.04102,2653342.04102,77.13,67.77,73.42,76.32,18-11-2020 17:00:00,-0.038738649071342834,0
309,2653342.04102,2653342.04102,77.13,67.77,73.42,76.32,18-11-2020 17:00:00,-0.038738649071342834,0
310,2844994.89879,2844994.89879,77.0,71.36,76.32,73.83,17-11-2020 17:00:00,0.03316987406895677,1
311,685249.75502,685249.75502,64.43,61.08,62.28,63.83,15-11-2020 17:00:00,-0.024582952302168337,0
312,824536.88147,824536.88147,60.53,57.8,59.27,57.94,11-11-2020 17:00:00,0.022695283458542548,1
313,639990.21607,639990.21607,59.6,57.04,57.93,59.22,10-11-2020 17:00:00,-0.02202393756491272,0
314,997800.78526,997800.78526,61.86,57.37,59.23,61.0,09-11-2020 17:00:00,-0.02944569388443785,0
315,795875.09498,795875.09498,62.03,58.52,61.02,58.9,08-11-2020 17:00:00,0.0353605886309829,1
316,1655539.62718,1655539.62718,64.77,57.0,58.9,63.22,07-11-2020 17:00:00,-0.070779616129931,0
317,1735473.54314,1735473.54314,63.68,58.61,63.2,58.94,06-11-2020 17:00:00,0.06978432384326361,1
318,801009.79133,801009.79133,55.24,51.59,54.67,53.96,04-11-2020 17:00:00,0.013072081567352622,1
319,672320.16238,672320.16238,54.37,51.13,53.96,53.82,03-11-2020 17:00:00,0.002597886040795583,1
320,700498.4928,700498.4928,56.84,53.01,53.8,55.6,02-11-2020 17:00:00,-0.032909734088797826,0
321,369373.81151,369373.81151,56.19,54.07,55.6,55.69,01-11-2020 17:00:00,-0.001617396345040767,0
322,593903.97546,593903.97546,56.5,53.6,55.72,54.02,31-10-2020 17:00:00,0.030984800547134927,1
323,706074.89769,706074.89769,55.78,52.2,54.01,54.88,30-10-2020 17:00:00,-0.015979768812830475,0
324,1227549.68318,1227549.68318,60.55,54.71,55.77,57.9,28-10-2020 17:00:00,-0.037481294177487356,0
325,846694.24825,846694.24825,59.06,56.46,57.91,56.8,27-10-2020 17:00:00,0.019353755510592485,1
326,937505.27029,937505.27029,59.31,54.94,56.82,58.83,26-10-2020 17:00:00,-0.0347635524503227,0
327,907068.98603,907068.98603,60.0,56.53,58.84,59.22,25-10-2020 17:00:00,-0.006437426940208546,0
328,1079055.89232,1079055.89232,57.0,53.02,55.42,54.35,23-10-2020 17:00:00,0.019495925867613728,1
329,1405890.00408,1405890.00408,56.31,52.97,54.35,52.98,22-10-2020 17:00:00,0.025530129723294603,1
330,1425655.0175,1425655.0175,55.0,46.85,52.98,46.88,21-10-2020 17:00:00,0.12232333857516631,1
331,1425655.0175,1425655.0175,55.0,46.85,52.98,46.88,21-10-2020 17:00:00,0.12232333857516631,1
332,399254.84677,399254.84677,48.46,46.36,46.88,47.99,20-10-2020 17:00:00,-0.023401510601396946,0
333,316808.83163,316808.83163,48.44,46.8,47.99,47.54,19-10-2020 17:00:00,0.009421193938106587,1
334,164733.27305,164733.27305,47.98,46.78,47.54,46.92,18-10-2020 17:00:00,0.013127438146772974,1
335,222964.85752,222964.85752,47.64,46.28,46.93,47.61,17-10-2020 17:00:00,-0.014385693400101207,0
336,603775.07786,603775.07786,49.84,45.6,47.6,49.52,16-10-2020 17:00:00,-0.03954386713896607,0
337,381873.31223,381873.31223,51.04,49.27,49.79,49.9,14-10-2020 17:00:00,-0.002206842103381401,0
338,468445.05222,468445.05222,50.71,48.8,49.89,50.58,13-10-2020 17:00:00,-0.013735659368872888,0
339,622150.70858,622150.70858,51.5,49.24,50.58,50.48,12-10-2020 17:00:00,0.001979023008861436,1
340,393329.63182,393329.63182,51.27,48.66,50.48,48.89,11-10-2020 17:00:00,0.0320043416424034,1
341,426163.73877,426163.73877,50.46,47.76,48.88,47.78,10-10-2020 17:00:00,0.02276117296567648,1
342,412581.66491,412581.66491,47.5,45.45,47.21,46.56,08-10-2020 17:00:00,0.01386393113501283,1
343,384596.71962,384596.71962,46.96,45.02,46.55,46.01,07-10-2020 17:00:00,0.011668239555698623,1
344,650720.47185,650720.47185,48.25,45.52,45.99,46.35,06-10-2020 17:00:00,-0.007797310460031515,0
345,288147.27514,288147.27514,47.08,45.53,46.34,46.68,05-10-2020 17:00:00,-0.007310288414124955,0
346,257423.66188,257423.66188,47.07,45.28,46.69,45.5,04-10-2020 17:00:00,0.025817683025940674,1
347,225825.74372,225825.74372,45.97,44.72,45.51,44.88,03-10-2020 17:00:00,0.013939820814109716,1
348,518670.86558,518670.86558,46.97,43.19,44.88,46.25,02-10-2020 17:00:00,-0.030069202743993273,0
349,691422.81613,691422.81613,48.46,45.23,46.25,46.26,01-10-2020 17:00:00,-0.00021619284485918655,0
350,314875.69765,314875.69765,45.85,44.95,45.69,45.23,29-09-2020 17:00:00,0.01011887208542861,1
351,500347.34059,500347.34059,47.14,44.8,45.23,46.05,28-09-2020 17:00:00,-0.01796717921156432,0
352,299821.64354,299821.64354,46.62,44.56,46.05,46.01,27-09-2020 17:00:00,0.0008689985339387363,1
353,385922.04928,385922.04928,45.29,42.56,44.92,42.99,24-09-2020 17:00:00,0.04391559936205214,1
354,334632.72915,334632.72915,44.79,42.75,44.47,43.17,22-09-2020 17:00:00,0.02966899495521913,1
355,724381.66742,724381.66742,47.64,41.59,43.16,47.1,21-09-2020 17:00:00,-0.08735886063243825,0
356,309678.11312,309678.11312,48.51,46.15,47.09,48.51,20-09-2020 17:00:00,-0.029709298001662,0
357,615374.46932,615374.46932,50.37,48.1,48.31,49.08,15-09-2020 17:00:00,-0.015813041276395268,0
358,493683.75375,493683.75375,49.65,47.11,49.08,48.17,14-09-2020 17:00:00,0.01871519920058118,1
359,458828.41821,458828.41821,51.04,47.26,48.15,50.82,13-09-2020 17:00:00,-0.05396883964788346,0
360,760182.50564,760182.50564,49.35,45.98,47.47,48.85,08-09-2020 17:00:00,-0.028656445925565155,0
361,826692.56519,826692.56519,49.18,45.22,48.84,47.93,07-09-2020 17:00:00,0.01880803607096393,1
362,653592.78694,653592.78694,49.25,46.28,47.92,47.82,06-09-2020 17:00:00,0.00208899177701527,1
363,1476516.48212,1476516.48212,52.38,46.24,50.32,47.28,04-09-2020 17:00:00,0.06231523929434202,1
364,1324245.74096,1324245.74096,58.62,45.33,47.28,58.07,03-09-2020 17:00:00,-0.20556180628611553,0
365,934006.30005,934006.30005,63.19,56.32,58.06,62.68,02-09-2020 17:00:00,-0.07656545889133604,0
366,972744.47944,972744.47944,64.31,59.69,62.69,60.94,01-09-2020 17:00:00,0.028312171728313906,1
367,680146.78621,680146.78621,63.7,60.51,60.92,62.89,31-08-2020 17:00:00,-0.03182564052845116,0
368,839317.10194,839317.10194,62.95,56.93,62.89,56.95,30-08-2020 17:00:00,0.09921347866222074,1
369,644522.18905,644522.18905,58.28,55.33,57.38,56.12,28-08-2020 17:00:00,0.022203555318959012,1
370,975870.10827,975870.10827,59.24,53.91,56.1,58.11,27-08-2020 17:00:00,-0.03520195355836364,0
371,663386.26018,663386.26018,59.1,57.02,58.1,58.33,26-08-2020 17:00:00,-0.003950876907680367,0
372,1171220.25124,1171220.25124,62.29,56.6,58.34,62.03,25-08-2020 17:00:00,-0.061330174545450866,0
373,687323.05849,687323.05849,63.01,59.97,62.02,60.56,24-08-2020 17:00:00,0.023822304543108963,1
374,629697.6774,629697.6774,61.63,58.01,60.55,60.21,23-08-2020 17:00:00,0.005631018522745279,1
375,735637.16639,735637.16639,60.54,57.76,60.21,59.18,22-08-2020 17:00:00,0.017254804504292842,1
376,867577.35764,867577.35764,63.68,61.0,62.8,62.08,20-08-2020 17:00:00,0.011531197599189191,1
377,1699324.38729,1699324.38729,67.15,58.73,62.12,65.42,19-08-2020 17:00:00,-0.0517600238297522,0
378,1562910.41383,1562910.41383,68.37,63.37,65.4,67.22,18-08-2020 17:00:00,-0.027448563833806894,0
379,1790813.80276,1790813.80276,68.88,61.34,67.22,63.89,17-08-2020 17:00:00,0.05080796768270801,1
380,1576897.59255,1576897.59255,64.6,57.8,63.87,59.85,16-08-2020 17:00:00,0.06500833556951502,1
381,1137795.12262,1137795.12262,60.87,56.45,59.85,56.78,15-08-2020 17:00:00,0.05265728095915723,1
382,728312.30047,728312.30047,57.85,55.82,56.78,57.14,14-08-2020 17:00:00,-0.006320245757802212,0
383,645092.49922,645092.49922,55.05,51.55,54.52,54.11,12-08-2020 17:00:00,0.007548595173688,1
384,887598.71928,887598.71928,59.67,52.37,54.1,58.27,11-08-2020 17:00:00,-0.07425319530254759,0
385,651148.79465,651148.79465,59.4,56.38,58.27,56.96,10-08-2020 17:00:00,0.022738114051263025,1
386,22889.87274,22889.87274,58.59,58.12,58.4,58.46,09-08-2020 17:00:00,-0.0010268698489186434,0
387,897911.44061,897911.44061,61.08,54.51,57.17,59.03,07-08-2020 17:00:00,-0.032016503976717736,0
388,822577.34534,822577.34534,60.68,57.69,59.03,58.88,06-08-2020 17:00:00,0.0025443148319768127,1
389,716365.47473,716365.47473,59.77,56.73,58.88,57.62,05-08-2020 17:00:00,0.021631744764238903,1
390,625555.61417,625555.61417,59.62,56.26,57.61,58.51,04-08-2020 17:00:00,-0.015501516055853592,0
391,825040.86283,825040.86283,60.03,55.71,58.48,56.77,03-08-2020 17:00:00,0.02967679825888858,1
392,1811190.59194,1811190.59194,65.17,51.79,56.77,61.65,02-08-2020 17:00:00,-0.0824652124277181,0
393,1209772.30685,1209772.30685,62.23,57.55,61.65,58.13,01-08-2020 17:00:00,0.058791347897093615,1
394,656214.79104,656214.79104,59.26,55.78,58.13,56.73,31-07-2020 17:00:00,0.024378710374783452,1
395,46089.0745,46089.0745,55.17,54.15,54.92,55.17,30-07-2020 17:00:00,-0.004541746384569834,0
396,1524796.93339,1524796.93339,57.92,51.65,55.75,53.29,28-07-2020 17:00:00,0.045128714031537065,1
397,1501022.7139,1501022.7139,55.83,46.85,53.28,48.07,27-07-2020 17:00:00,0.10290274432626445,1
398,895757.19561,895757.19561,50.79,47.49,48.1,49.16,26-07-2020 17:00:00,-0.02179810758611822,0
399,908436.85403,908436.85403,49.52,44.03,49.16,44.12,25-07-2020 17:00:00,0.10816709031253202,1
400,246802.56871,246802.56871,44.96,43.93,44.11,44.93,24-07-2020 17:00:00,-0.018419208965220424,0
401,432494.11351,432494.11351,45.63,44.52,44.94,44.96,23-07-2020 17:00:00,-0.0004449388282523614,0
402,335459.88539,335459.88539,45.12,43.2,44.96,43.77,22-07-2020 17:00:00,0.02682455438263176,1
403,314440.37624,314440.37624,44.11,41.87,43.77,41.94,21-07-2020 17:00:00,0.042708625729030114,1
404,180313.88112,180313.88112,42.79,41.37,41.94,42.65,20-07-2020 17:00:00,-0.016787248463914217,0
405,195427.40326,195427.40326,42.89,41.83,42.64,42.45,19-07-2020 17:00:00,0.004465867100232668,1
406,2203.92831,2203.92831,42.02,41.8,42.01,41.88,18-07-2020 17:00:00,0.003099299178954684,1
407,389747.37081,389747.37081,43.49,40.85,42.09,43.34,16-07-2020 17:00:00,-0.02926581332573397,0
408,216931.7592,216931.7592,44.06,42.81,43.33,43.88,15-07-2020 17:00:00,-0.012613399655211577,0
409,246958.9888,246958.9888,44.09,42.86,43.88,43.91,14-07-2020 17:00:00,-0.0006834491665967946,0
410,445103.8423,445103.8423,45.59,42.31,43.92,44.72,13-07-2020 17:00:00,-0.018051031645568205,0
411,245471.12147,245471.12147,45.3,43.7,44.7,44.68,12-07-2020 17:00:00,0.00044752741852338573,1
412,186318.68972,186318.68972,44.77,43.85,44.69,44.32,11-07-2020 17:00:00,0.008313720506331723,1
413,256685.44543,256685.44543,44.64,43.44,44.3,44.34,10-07-2020 17:00:00,-0.000902527137075726,0
414,413268.76529,413268.76529,45.87,43.57,44.33,45.35,09-07-2020 17:00:00,-0.02274852780418346,0
415,537390.40825,537390.40825,45.62,43.1,45.35,43.39,08-07-2020 17:00:00,0.0441811767508864,1
416,307753.44376,307753.44376,44.49,43.06,43.39,44.07,07-07-2020 17:00:00,-0.015550279043636372,0
417,368489.71516,368489.71516,44.31,41.5,44.06,41.58,06-07-2020 17:00:00,0.057933058944330096,1
418,235045.82858,235045.82858,42.2,40.75,41.58,42.11,05-07-2020 17:00:00,-0.012665959743969335,0
419,239298.32793,239298.32793,42.23,41.06,42.11,41.13,04-07-2020 17:00:00,0.023547459931503312,1
420,190294.77564,190294.77564,41.7,40.89,41.14,41.03,03-07-2020 17:00:00,0.002677377770716305,1
421,274520.05417,274520.05417,41.9,40.28,41.05,41.76,02-07-2020 17:00:00,-0.0171481076759461,0
422,189759.33668,189759.33668,42.01,40.96,41.77,41.16,01-07-2020 17:00:00,0.014711467543234935,1
423,170712.36761,170712.36761,42.07,40.73,41.17,41.87,30-06-2020 17:00:00,-0.01685974424923886,0
424,323346.172,323346.172,42.29,40.59,41.87,41.37,29-06-2020 17:00:00,0.012013599557731958,1
425,6732.33032,6732.33032,41.06,40.68,40.88,41.04,28-06-2020 17:00:00,-0.0039062549670649815,0
426,348389.34208,348389.34208,43.6,41.37,43.09,42.34,26-06-2020 17:00:00,0.017558685921027717,1
427,241972.00632,241972.00632,43.0,41.68,42.35,42.65,25-06-2020 17:00:00,-0.007058852839624485,0
428,357937.97223,357937.97223,44.69,42.1,42.65,44.18,24-06-2020 17:00:00,-0.03524492405428292,0
429,219437.96099,219437.96099,44.49,43.89,44.18,44.3,23-06-2020 17:00:00,-0.0027124790591188663,0
430,281907.39739,281907.39739,44.67,42.94,44.3,43.0,22-06-2020 17:00:00,0.029784561357527384,1
431,159632.6785,159632.6785,43.83,42.88,43.0,43.57,21-06-2020 17:00:00,-0.013168724435788537,0
432,202428.9463,202428.9463,43.85,42.21,43.57,42.89,20-06-2020 17:00:00,0.015730141600561964,1
433,304810.97536,304810.97536,43.73,42.57,42.89,43.43,19-06-2020 17:00:00,-0.012511748017941748,0
434,193534.98938,193534.98938,44.23,42.88,43.43,44.07,18-06-2020 17:00:00,-0.014628832307165052,0
435,324893.86142,324893.86142,45.04,43.0,44.07,43.9,17-06-2020 17:00:00,0.003864958772770155,1
436,215557.59073,215557.59073,44.22,43.33,43.88,43.73,16-06-2020 17:00:00,0.0034242699822004674,1
437,355287.54016,355287.54016,44.09,41.75,43.73,44.04,15-06-2020 17:00:00,-0.0070639464296502474,0
438,170082.74029,170082.74029,45.11,43.53,44.05,45.09,14-06-2020 17:00:00,-0.02333514005080417,0
439,151582.80518,151582.80518,45.22,44.27,45.08,44.72,13-06-2020 17:00:00,0.008017860324732062,1
440,236934.18593,236934.18593,45.36,42.81,44.72,43.22,12-06-2020 17:00:00,0.03411747776810348,1
441,538636.15983,538636.15983,46.96,42.0,43.22,46.63,11-06-2020 17:00:00,-0.0759407597414894,0
442,319582.73016,319582.73016,47.19,45.65,46.63,45.89,10-06-2020 17:00:00,0.015996882413487068,1
443,219681.6354,219681.6354,46.84,45.31,45.87,46.45,09-06-2020 17:00:00,-0.012565156650767406,0
444,220499.06993,220499.06993,46.79,45.95,46.43,46.6,08-06-2020 17:00:00,-0.003654739099769877,0
445,306262.54148,306262.54148,46.98,45.06,46.63,46.79,07-06-2020 17:00:00,-0.0034253940578956588,0
446,226441.44764,226441.44764,47.24,46.07,46.79,46.8,06-06-2020 17:00:00,-0.00021369804547610727,0
447,400925.03604,400925.03604,47.98,46.42,46.83,47.43,05-06-2020 17:00:00,-0.012730916694039696,0
448,471692.41566,471692.41566,48.1,46.15,47.43,47.15,04-06-2020 17:00:00,0.005920930810023872,1
449,428190.82164,428190.82164,47.5,45.25,47.16,46.01,03-06-2020 17:00:00,0.02468731150179293,1
450,920374.03122,920374.03122,49.96,44.0,45.99,48.26,02-06-2020 17:00:00,-0.048179078645052886,0
451,599583.67722,599583.67722,48.81,45.36,48.25,45.6,01-06-2020 17:00:00,0.05648811126465425,1
452,494076.18673,494076.18673,47.84,45.07,45.61,47.72,31-05-2020 17:00:00,-0.04522360650610624,0
453,590070.5535,590070.5535,48.08,44.18,47.72,44.49,30-05-2020 17:00:00,0.07008615241176486,1
454,298721.59314,298721.59314,45.29,44.17,44.47,44.77,29-05-2020 17:00:00,-0.006723467730269217,0
455,291358.47336,291358.47336,44.88,43.15,44.77,43.86,28-05-2020 17:00:00,0.02053552926313218,1
456,282807.46234,282807.46234,44.05,42.22,43.85,42.26,27-05-2020 17:00:00,0.036933706630281726,1
457,218690.04463,218690.04463,43.07,41.76,42.27,42.99,26-05-2020 17:00:00,-0.01688991592949174,0
458,250914.52741,250914.52741,43.32,41.72,42.97,42.08,25-05-2020 17:00:00,0.02092962935744902,1
459,360333.24872,360333.24872,44.55,42.04,42.08,43.84,24-05-2020 17:00:00,-0.040974074210305744,0
460,237539.1384,237539.1384,44.74,43.67,43.85,44.22,23-05-2020 17:00:00,-0.008402456611107834,0
461,398405.53856,398405.53856,44.68,42.35,44.23,42.72,22-05-2020 17:00:00,0.03473609722829574,1
462,504821.89137,504821.89137,44.62,41.66,42.73,44.24,21-05-2020 17:00:00,-0.034728107558145815,0
463,546255.006,546255.006,46.14,43.17,44.25,45.73,20-05-2020 17:00:00,-0.0328991662160254,0
464,375917.65225,375917.65225,45.8,44.07,45.73,45.33,19-05-2020 17:00:00,0.008785472717205867,1
465,694361.60251,694361.60251,46.59,43.64,45.32,43.7,18-05-2020 17:00:00,0.03640033405826104,1
466,344498.72506,344498.72506,44.49,43.1,43.71,43.25,17-05-2020 17:00:00,0.01057967549733485,1
467,435940.40697,435940.40697,43.89,42.5,43.25,42.73,16-05-2020 17:00:00,0.012095983721954973,1
468,468836.21013,468836.21013,44.14,41.82,42.74,43.99,15-05-2020 17:00:00,-0.028827085469626645,0
469,507436.34974,507436.34974,44.38,42.21,43.98,43.18,14-05-2020 17:00:00,0.01835756003995348,1
470,404524.24723,404524.24723,43.74,41.94,43.18,42.18,13-05-2020 17:00:00,0.023431250036032747,1
471,598291.63995,598291.63995,42.88,41.26,42.18,41.49,12-05-2020 17:00:00,0.016493740705851856,1
472,955643.70805,955643.70805,42.9,39.37,41.51,42.05,11-05-2020 17:00:00,-0.012925024354009551,0
473,1404081.17548,1404081.17548,47.04,39.4,42.06,46.97,10-05-2020 17:00:00,-0.11041192976434999,0
474,656199.9985,656199.9985,49.1,46.75,46.95,47.7,09-05-2020 17:00:00,-0.01584819224002354,0
475,631882.81036,631882.81036,48.43,46.34,47.69,47.37,08-05-2020 17:00:00,0.0067326153744726724,1
476,796061.59933,796061.59933,48.22,44.37,47.37,44.92,07-05-2020 17:00:00,0.0531059870654178,1
477,466241.72785,466241.72785,47.55,44.55,44.94,46.56,06-05-2020 17:00:00,-0.035413536665999334,0
478,415057.43762,415057.43762,47.76,45.71,46.54,46.97,05-05-2020 17:00:00,-0.00919694216475797,0
479,693367.01092,693367.01092,48.2,45.11,46.96,48.07,04-05-2020 17:00:00,-0.023362106386028092,0
480,566317.38081,566317.38081,50.02,46.61,48.05,49.2,03-05-2020 17:00:00,-0.02365148808196116,0
481,408979.14996,408979.14996,49.6,46.73,49.2,47.08,02-05-2020 17:00:00,0.04404534110618652,1
482,499757.96625,499757.96625,48.27,46.3,47.07,46.33,01-05-2020 17:00:00,0.015846155984494015,1
483,1404189.5332,1404189.5332,50.8,45.59,46.33,48.81,30-04-2020 17:00:00,-0.05214551047049909,0
484,1198086.90059,1198086.90059,49.91,45.64,48.81,45.69,29-04-2020 17:00:00,0.06605575432387578,1
485,590012.52304,590012.52304,46.13,43.42,45.69,44.47,28-04-2020 17:00:00,0.02706465105257516,1
486,443570.66029,443570.66029,45.23,43.16,44.46,44.54,27-04-2020 17:00:00,-0.0017977532931707785,0
487,485605.15593,485605.15593,45.39,43.75,44.52,44.38,26-04-2020 17:00:00,0.0031496089028961727,1
488,555367.18724,555367.18724,45.58,43.84,44.38,44.52,25-04-2020 17:00:00,-0.0031496089028961727,0
489,623877.17694,623877.17694,44.99,42.83,44.53,42.98,24-04-2020 17:00:00,0.03542822811924662,1
490,639336.05312,639336.05312,43.91,40.94,42.98,41.81,23-04-2020 17:00:00,0.02759934584589052,1
491,463111.32681,463111.32681,42.32,40.27,41.8,40.59,22-04-2020 17:00:00,0.029374608679904046,1
492,346732.08492,346732.08492,41.34,40.01,40.59,40.21,21-04-2020 17:00:00,0.009406009941623772,1
493,543840.05683,543840.05683,43.24,39.55,40.21,42.23,20-04-2020 17:00:00,-0.0490151480366694,0
494,456205.81252,456205.81252,44.3,41.54,42.23,44.16,19-04-2020 17:00:00,-0.04468853302298781,0
495,497104.94271,497104.94271,44.43,41.98,44.14,42.2,18-04-2020 17:00:00,0.044946179786624185,1
496,407623.04587,407623.04587,43.01,41.61,42.19,42.52,17-04-2020 17:00:00,-0.007791327337499876,0
497,913086.97771,913086.97771,43.78,37.91,42.53,39.24,16-04-2020 17:00:00,0.08051307456837975,1
498,460328.1631,460328.1631,41.75,39.08,39.22,41.19,15-04-2020 17:00:00,-0.04900868767978883,0
499,420837.68832,420837.68832,41.85,40.47,41.22,41.2,14-04-2020 17:00:00,0.00048531910683236035,1
500,382360.32132,382360.32132,43.16,41.43,42.54,42.28,11-04-2020 17:00:00,0.006130648770054314,1
501,808081.85352,808081.85352,47.64,43.64,44.77,45.03,07-04-2020 17:00:00,-0.005790662060606078,0
502,721562.2858,721562.2858,45.09,40.28,45.04,40.31,06-04-2020 17:00:00,0.1109514067023607,1
