Date,Close
1/1/2020,0.03332608927
1/2/2020,0.03262215606
1/3/2020,0.03409326592
1/4/2020,0.03435701734
1/5/2020,0.03448738972
1/6/2020,0.0371736572
1/7/2020,0.03696021111
1/8/2020,0.036195471
1/9/2020,0.03603800364
1/10/2020,0.0368514765
1/11/2020,0.03671203461
1/12/2020,0.03774110811
1/13/2020,0.03677546108
1/14/2020,0.04156107946
1/15/2020,0.04254995262
1/16/2020,0.04146620767
1/17/2020,0.04475039621
1/18/2020,0.04481170411
1/19/2020,0.04191239676
1/20/2020,0.04367846648
1/21/2020,0.04596031603
1/22/2020,0.04553685007
1/23/2020,0.0430531774
1/24/2020,0.04485550854
1/25/2020,0.04308846873
1/26/2020,0.04457428356
1/27/2020,0.04768897592
1/28/2020,0.05293067086
1/29/2020,0.05324461833
1/30/2020,0.0560534778
1/31/2020,0.05377945398
2/1/2020,0.05599033011
2/2/2020,0.05570878444
2/3/2020,0.05691493452
2/4/2020,0.0557592202
2/5/2020,0.05926921773
2/6/2020,0.05980622934
2/7/2020,0.05969252961
2/8/2020,0.0600535379
2/9/2020,0.06181069406
2/10/2020,0.0601813666
2/11/2020,0.06360142222
2/12/2020,0.068277396
2/13/2020,0.06865282476
2/14/2020,0.07082871901
2/15/2020,0.06413762402
2/16/2020,0.06229402085
2/17/2020,0.06012845286
2/18/2020,0.06273546043
2/19/2020,0.05736357864
2/20/2020,0.05813679135
2/21/2020,0.0585347272
2/22/2020,0.05819570722
2/23/2020,0.06165379974
2/24/2020,0.0589564939
2/25/2020,0.0562215675
2/26/2020,0.04912959883
2/27/2020,0.0496541652
2/28/2020,0.04892960217
2/29/2020,0.04700797543
3/1/2020,0.0456780646
3/2/2020,0.04921566741
3/3/2020,0.04864937415
3/4/2020,0.04901398645
3/5/2020,0.0509824201
3/6/2020,0.05181691768
3/7/2020,0.04880537436
3/8/2020,0.04284436209
3/9/2020,0.04150186708
3/10/2020,0.04137093184
3/11/2020,0.03971446
3/12/2020,0.02335909851
3/13/2020,0.02846938158
3/14/2020,0.02573892426
3/15/2020,0.02686627785
3/16/2020,0.02420084045
3/17/2020,0.02579496276
3/18/2020,0.02609726637
3/19/2020,0.03034919051
3/20/2020,0.02933059283
3/21/2020,0.02947871713
3/22/2020,0.02698152056
3/23/2020,0.02929986444
3/24/2020,0.03024272817
3/25/2020,0.0294335316
3/26/2020,0.03087911526
3/27/2020,0.028782117
3/28/2020,0.0297927813
3/29/2020,0.02806897914
3/30/2020,0.02965176084
3/31/2020,0.03044136546
4/1/2020,0.03102641958
4/2/2020,0.03190036411
4/3/2020,0.03226840041
4/4/2020,0.03249114223
4/5/2020,0.0318551618
4/6/2020,0.0359757412
4/7/2020,0.0351362196
4/8/2020,0.03639218466
4/9/2020,0.03602934166
4/10/2020,0.03322113326
4/11/2020,0.03346889058
4/12/2020,0.03341336758
4/13/2020,0.03318164723
4/14/2020,0.03311028534
4/15/2020,0.0317880961
4/16/2020,0.03436884182
4/17/2020,0.03431734911
4/18/2020,0.03655956718
4/19/2020,0.03548586216
4/20/2020,0.03391102536
4/21/2020,0.03453278976
4/22/2020,0.03661026015
4/23/2020,0.04086707463
4/24/2020,0.04163758798
4/25/2020,0.04220790474
4/26/2020,0.0459726411
4/27/2020,0.04656585336
4/28/2020,0.04688906919
4/29/2020,0.0514433871
4/30/2020,0.04753424322
5/1/2020,0.05086725204
5/2/2020,0.05090730687
5/3/2020,0.04895159855
5/4/2020,0.0494467509
5/5/2020,0.04934602614
5/6/2020,0.04886955946
5/7/2020,0.05116073191
5/8/2020,0.05193909008
5/9/2020,0.05140662912
5/10/2020,0.04755012259
5/11/2020,0.047747154
5/12/2020,0.05044469144
5/13/2020,0.05151268119
5/14/2020,0.05098173179
5/15/2020,0.05017726175
5/16/2020,0.05094980403
5/17/2020,0.05119515054
5/18/2020,0.05412860904
5/19/2020,0.05663448244
5/20/2020,0.05673859958
5/21/2020,0.0519612195
5/22/2020,0.05567210802
5/23/2020,0.05484557066
5/24/2020,0.05133512857
5/25/2020,0.05378959482
5/26/2020,0.05346636205
5/27/2020,0.0550978796
5/28/2020,0.06471800098
5/29/2020,0.06463866042
5/30/2020,0.07688496387
5/31/2020,0.07387564948
6/1/2020,0.08094668526
6/2/2020,0.07865676824
6/3/2020,0.08531316521
6/4/2020,0.08874056388
6/5/2020,0.08494750864
6/6/2020,0.08605560678
6/7/2020,0.08645693867
6/8/2020,0.08637664683
6/9/2020,0.08288907603
6/10/2020,0.08356209109
6/11/2020,0.07489253424
6/12/2020,0.07935817716
6/13/2020,0.07897485014
6/14/2020,0.07628329099
6/15/2020,0.07820909013
6/16/2020,0.07910139403
6/17/2020,0.08328313246
6/18/2020,0.08173468386
6/19/2020,0.0798068271
6/20/2020,0.07950010071
6/21/2020,0.07826958835
6/22/2020,0.08351404755
6/23/2020,0.08266035881
6/24/2020,0.08242661451
6/25/2020,0.08151365875
6/26/2020,0.08045648718
6/27/2020,0.07725221351
6/28/2020,0.08009023653
6/29/2020,0.08376807325
6/30/2020,0.08300477544
7/1/2020,0.09670383066
7/2/2020,0.09309689856
7/3/2020,0.09648911609
7/4/2020,0.09995365746
7/5/2020,0.0982474291
7/6/2020,0.1050311504
7/7/2020,0.117625769
7/8/2020,0.1301242979
7/9/2020,0.1239628773
7/10/2020,0.1184566777
7/11/2020,0.125236431
7/12/2020,0.1270129897
7/13/2020,0.124182403
7/14/2020,0.1314907303
7/15/2020,0.1304686504
7/16/2020,0.1259099429
7/17/2020,0.1221838978
7/18/2020,0.1227567686
7/19/2020,0.1239374427
7/20/2020,0.117852362
7/21/2020,0.123226712
7/22/2020,0.1240824876
7/23/2020,0.124252008
7/24/2020,0.1220577495
7/25/2020,0.1434205627
7/26/2020,0.1483367335
7/27/2020,0.1387721246
7/28/2020,0.1492653818
7/29/2020,0.1397958339
7/30/2020,0.1406965302
7/31/2020,0.1391563944
8/1/2020,0.144590262
8/2/2020,0.133536314
8/3/2020,0.1372211906
8/4/2020,0.1431539272
8/5/2020,0.1422820819
8/6/2020,0.1443125826
8/7/2020,0.1388739193
8/8/2020,0.1467368581
8/9/2020,0.1450972392
8/10/2020,0.143825718
8/11/2020,0.1368241492
8/12/2020,0.1366865691
8/13/2020,0.1394128114
8/14/2020,0.1383277658
8/15/2020,0.1383680928
8/16/2020,0.1387068513
8/17/2020,0.1404451432
8/18/2020,0.1368113034
8/19/2020,0.1295898051
8/20/2020,0.1339393565
8/21/2020,0.1227146602
8/22/2020,0.1252621663
8/23/2020,0.1213897025
8/24/2020,0.1235462442
8/25/2020,0.1125058077
8/26/2020,0.1142923911
8/27/2020,0.1070157833
8/28/2020,0.1093118591
8/29/2020,0.1161148324
8/30/2020,0.1173371346
