,date,timestamp,close,target
0,18-09-2021 17:00:00,1631984400.0,181.4,1
1,18-09-2021 17:00:00,1631984400.0,181.4,1
2,17-09-2021 17:00:00,1631898000.0,180.0,0
3,17-09-2021 17:00:00,1631898000.0,180.0,0
4,16-09-2021 17:00:00,1631811600.0,185.2,0
5,15-09-2021 17:00:00,1631725200.0,189.0,1
6,14-09-2021 17:00:00,1631638800.0,183.1,1
7,14-09-2021 17:00:00,1631638800.0,183.1,1
8,13-09-2021 17:00:00,1631552400.0,179.4,0
9,13-09-2021 17:00:00,1631552400.0,179.4,0
10,12-09-2021 17:00:00,1631466000.0,183.0,1
11,12-09-2021 17:00:00,1631466000.0,183.0,1
12,11-09-2021 17:00:00,1631379600.0,178.6,1
13,11-09-2021 17:00:00,1631379600.0,178.6,1
14,10-09-2021 17:00:00,1631293200.0,174.1,0
15,10-09-2021 17:00:00,1631293200.0,174.1,0
16,09-09-2021 17:00:00,1631206800.0,180.5,1
17,09-09-2021 17:00:00,1631206800.0,180.5,1
18,08-09-2021 17:00:00,1631120400.0,179.7,1
19,08-09-2021 17:00:00,1631120400.0,179.7,1
20,07-09-2021 17:00:00,1631034000.0,178.5,0
21,07-09-2021 17:00:00,1631034000.0,178.5,0
22,06-09-2021 17:00:00,1630947600.0,219.4,0
23,06-09-2021 17:00:00,1630947600.0,219.4,0
24,05-09-2021 17:00:00,1630861200.0,232.2,1
25,05-09-2021 17:00:00,1630861200.0,232.2,1
26,04-09-2021 17:00:00,1630774800.0,211.9,0
27,04-09-2021 17:00:00,1630774800.0,211.9,0
28,03-09-2021 17:00:00,1630688400.0,212.9,1
29,03-09-2021 17:00:00,1630688400.0,212.9,1
30,02-09-2021 17:00:00,1630602000.0,183.3,1
31,02-09-2021 17:00:00,1630602000.0,183.3,1
32,01-09-2021 17:00:00,1630515600.0,180.9,1
33,31-08-2021 17:00:00,1630429200.0,171.5,1
34,30-08-2021 17:00:00,1630342800.0,167.3,0
35,29-08-2021 17:00:00,1630256400.0,174.3,0
36,28-08-2021 17:00:00,1630170000.0,175.6,0
37,27-08-2021 17:00:00,1630083600.0,176.2,1
38,26-08-2021 17:00:00,1629997200.0,167.7,0
39,25-08-2021 17:00:00,1629910800.0,177.75,1
40,24-08-2021 17:00:00,1629824400.0,173.42,0
41,23-08-2021 17:00:00,1629738000.0,187.01,1
42,22-08-2021 17:00:00,1629651600.0,185.91,1
43,21-08-2021 17:00:00,1629565200.0,179.63,0
44,20-08-2021 17:00:00,1629478800.0,183.59,1
45,19-08-2021 17:00:00,1629392400.0,175.59,1
46,18-08-2021 17:00:00,1629306000.0,166.65,0
47,17-08-2021 17:00:00,1629219600.0,168.61,0
48,16-08-2021 17:00:00,1629133200.0,177.93,0
49,15-08-2021 17:00:00,1629046800.0,184.6,1
50,14-08-2021 17:00:00,1628960400.0,182.76,0
51,14-08-2021 17:00:00,1628960400.0,182.76,0
52,13-08-2021 17:00:00,1628874000.0,183.31,1
53,13-08-2021 17:00:00,1628874000.0,183.31,1
54,12-08-2021 17:00:00,1628787600.0,165.38,0
55,12-08-2021 17:00:00,1628787600.0,165.38,0
56,11-08-2021 17:00:00,1628701200.0,170.6,1
57,11-08-2021 17:00:00,1628701200.0,170.6,1
58,10-08-2021 17:00:00,1628614800.0,165.38,0
59,10-08-2021 17:00:00,1628614800.0,165.38,0
60,09-08-2021 17:00:00,1628528400.0,166.31,1
61,09-08-2021 17:00:00,1628528400.0,166.31,1
62,08-08-2021 17:00:00,1628442000.0,149.69,0
63,08-08-2021 17:00:00,1628442000.0,149.69,0
64,07-08-2021 17:00:00,1628355600.0,155.92,1
65,06-08-2021 17:00:00,1628269200.0,147.95,1
66,05-08-2021 17:00:00,1628182800.0,143.53,1
67,04-08-2021 17:00:00,1628096400.0,142.57,1
68,03-08-2021 17:00:00,1628010000.0,138.49,0
69,02-08-2021 17:00:00,1627923600.0,141.35,1
70,01-08-2021 17:00:00,1627837200.0,140.31,0
71,01-08-2021 17:00:00,1627837200.0,140.31,0
72,31-07-2021 17:00:00,1627750800.0,144.37,0
73,30-07-2021 17:00:00,1627664400.0,145.51,1
74,29-07-2021 17:00:00,1627578000.0,141.44,1
75,29-07-2021 17:00:00,1627578000.0,141.44,1
76,28-07-2021 17:00:00,1627491600.0,140.42,1
77,27-07-2021 17:00:00,1627405200.0,134.74,1
78,26-07-2021 17:00:00,1627318800.0,131.06,1
79,25-07-2021 17:00:00,1627232400.0,127.68,1
80,24-07-2021 17:00:00,1627146000.0,125.99,1
81,23-07-2021 17:00:00,1627059600.0,124.24,1
82,22-07-2021 17:00:00,1626973200.0,120.67,1
83,21-07-2021 17:00:00,1626886800.0,117.74,1
84,21-07-2021 17:00:00,1626886800.0,117.74,1
85,20-07-2021 17:00:00,1626800400.0,107.29,0
86,20-07-2021 17:00:00,1626800400.0,107.29,0
87,19-07-2021 17:00:00,1626714000.0,113.13,0
88,19-07-2021 17:00:00,1626714000.0,113.13,0
89,18-07-2021 17:00:00,1626627600.0,119.17,0
90,18-07-2021 17:00:00,1626627600.0,119.17,0
91,17-07-2021 17:00:00,1626541200.0,119.95,0
92,16-07-2021 17:00:00,1626454800.0,120.65,0
93,15-07-2021 17:00:00,1626368400.0,125.86,0
94,14-07-2021 17:00:00,1626282000.0,131.07,0
95,13-07-2021 17:00:00,1626195600.0,131.44,0
96,12-07-2021 17:00:00,1626109200.0,133.38,0
97,11-07-2021 17:00:00,1626022800.0,134.28,1
98,10-07-2021 17:00:00,1625936400.0,133.99,0
99,09-07-2021 17:00:00,1625850000.0,134.58,1
