,Date,timestamp,Close,target,Unnamed: 0,date,close,target,VEC.timestamp,VEC.COINJOURNA.text_COUNT_last1days:bitcoin,VEC.COINJOURNA.text_last1days:bitcoin
51,21-2-2020 23:58:0,1582329480.0,0.0585347272,1,51.0,21-02-2020 17:00:00,9677.05,1.0,1582304400.0,0.0,[]
52,22-2-2020 23:58:0,1582415880.0,0.05819570722,0,52.0,22-02-2020 17:00:00,9650.86,0.0,1582390800.0,0.0,[]
53,23-2-2020 23:58:0,1582502280.0,0.06165379974,1,53.0,23-02-2020 17:00:00,9936.4,1.0,1582477200.0,0.0,[]
54,24-2-2020 23:58:0,1582588680.0,0.0589564939,0,54.0,24-02-2020 17:00:00,9656.13,0.0,1582563600.0,0.0,[]
55,25-2-2020 23:58:0,1582675080.0,0.0562215675,0,55.0,25-02-2020 17:00:00,9315.84,0.0,1582650000.0,0.0,[]
56,26-2-2020 23:58:0,1582761480.0,0.04912959883,0,56.0,26-02-2020 17:00:00,8785.25,0.0,1582736400.0,0.0,[]
57,27-2-2020 23:58:0,1582847880.0,0.0496541652,1,57.0,27-02-2020 17:00:00,8823.21,1.0,1582822800.0,0.0,[]
58,28-2-2020 23:58:0,1582934280.0,0.04892960217,0,58.0,28-02-2020 17:00:00,8692.91,0.0,1582909200.0,0.0,[]
59,29-2-2020 23:58:0,1583020680.0,0.04700797543,0,59.0,29-02-2020 17:00:00,8523.61,0.0,1582995600.0,0.0,[]
60,1-3-2020 23:58:0,1583107080.0,0.0456780646,0,60.0,01-03-2020 17:00:00,8531.88,1.0,1583082000.0,0.0,[]
61,2-3-2020 23:58:0,1583193480.0,0.04921566741,1,61.0,02-03-2020 17:00:00,8915.24,1.0,1583168400.0,0.0,[]
62,3-3-2020 23:58:0,1583279880.0,0.04864937415,0,62.0,03-03-2020 17:00:00,8760.07,0.0,1583254800.0,0.0,[]
63,4-3-2020 23:58:0,1583366280.0,0.04901398645,1,63.0,04-03-2020 17:00:00,8750.87,0.0,1583341200.0,0.0,[]
64,5-3-2020 23:58:0,1583452680.0,0.0509824201,1,64.0,06-03-2020 17:00:00,9131.88,1.0,1583514000.0,0.0,[]
65,6-3-2020 23:58:0,1583539080.0,0.05181691768,1,65.0,07-03-2020 17:00:00,8886.66,0.0,1583600400.0,0.0,[]
66,7-3-2020 23:58:0,1583625480.0,0.04880537436,0,66.0,08-03-2020 17:00:00,8166.89,0.0,1583686800.0,0.0,[]
67,8-3-2020 23:58:0,1583711880.0,0.04284436209,0,67.0,09-03-2020 17:00:00,7879.31,0.0,1583773200.0,0.0,[]
68,9-3-2020 23:58:0,1583798280.0,0.04150186708,0,68.0,10-03-2020 17:00:00,7894.56,0.0,1583859600.0,0.0,[]
69,10-3-2020 23:58:0,1583884680.0,0.04137093184,0,69.0,12-03-2020 17:00:00,4800.0,0.0,1584032400.0,0.0,[]
70,11-3-2020 23:58:0,1583971080.0,0.03971446,0,70.0,14-03-2020 17:00:00,5172.06,0.0,1584205200.0,0.0,[]
71,12-3-2020 23:58:0,1584057480.0,0.02335909851,0,71.0,16-03-2020 17:00:00,5028.97,0.0,1584378000.0,0.0,[]
72,13-3-2020 23:58:0,1584143880.0,0.02846938158,1,72.0,18-03-2020 17:00:00,5393.04,1.0,1584550800.0,0.0,[]
73,14-3-2020 23:58:0,1584230280.0,0.02573892426,0,73.0,20-03-2020 17:00:00,6208.36,1.0,1584723600.0,0.0,[]
74,15-3-2020 23:58:0,1584316680.0,0.02686627785,1,74.0,22-03-2020 17:00:00,5816.19,0.0,1584896400.0,0.0,[]
75,16-3-2020 23:58:0,1584403080.0,0.02420084045,0,75.0,23-03-2020 17:00:00,6467.31,1.0,1584982800.0,0.0,[]
76,17-3-2020 23:58:0,1584489480.0,0.02579496276,1,76.0,26-03-2020 04:01:05,6677.43,0.0,1585195265.0,0.0,[]
77,18-3-2020 23:58:0,1584575880.0,0.02609726637,1,77.0,31-03-2020 17:00:00,6410.44,1.0,1585674000.0,0.0,[]
78,19-3-2020 23:58:0,1584662280.0,0.03034919051,1,78.0,01-04-2020 17:00:00,6642.92,1.0,1585760400.0,0.0,[]
79,20-3-2020 23:58:0,1584748680.0,0.02933059283,0,79.0,02-04-2020 17:00:00,6794.09,1.0,1585846800.0,0.0,[]
80,21-3-2020 23:58:0,1584835080.0,0.02947871713,1,80.0,03-04-2020 17:00:00,6734.1,0.0,1585933200.0,0.0,[]
81,22-3-2020 23:58:0,1584921480.0,0.02698152056,0,81.0,04-04-2020 17:00:00,6856.99,1.0,1586019600.0,0.0,[]
82,23-3-2020 23:58:0,1585007880.0,0.02929986444,1,82.0,05-04-2020 17:00:00,6772.78,0.0,1586106000.0,0.0,[]
83,24-3-2020 23:58:0,1585094280.0,0.03024272817,1,83.0,06-04-2020 17:00:00,7329.9,1.0,1586192400.0,0.0,[]
84,25-3-2020 23:58:0,1585180680.0,0.0294335316,0,84.0,07-04-2020 17:00:00,7197.32,0.0,1586278800.0,0.0,[]
85,26-3-2020 23:58:0,1585267080.0,0.03087911526,1,85.0,11-04-2020 17:00:00,6876.83,1.0,1586624400.0,0.0,[]
86,27-3-2020 23:58:0,1585353480.0,0.028782117,0,86.0,14-04-2020 17:00:00,6868.7,1.0,1586883600.0,0.0,[]
87,28-3-2020 23:58:0,1585439880.0,0.0297927813,1,87.0,15-04-2020 17:00:00,6621.24,0.0,1586970000.0,0.0,[]
88,29-3-2020 23:58:0,1585526280.0,0.02806897914,0,88.0,16-04-2020 17:00:00,7101.94,1.0,1587056400.0,0.0,[]
89,30-3-2020 23:58:0,1585612680.0,0.02965176084,1,89.0,17-04-2020 17:00:00,7027.55,0.0,1587142800.0,0.0,[]
90,31-3-2020 23:58:0,1585699080.0,0.03044136546,1,90.0,18-04-2020 17:00:00,7248.6,1.0,1587229200.0,0.0,[]
91,1-4-2020 23:58:0,1585785480.0,0.03102641958,1,91.0,19-04-2020 17:00:00,7120.74,0.0,1587315600.0,0.0,[]
92,2-4-2020 23:58:0,1585871880.0,0.03190036411,1,92.0,20-04-2020 17:00:00,6826.83,0.0,1587402000.0,0.0,[]
93,3-4-2020 23:58:0,1585958280.0,0.03226840041,1,93.0,21-04-2020 17:00:00,6841.37,1.0,1587488400.0,0.0,[]
94,4-4-2020 23:58:0,1586044680.0,0.03249114223,1,94.0,22-04-2020 17:00:00,7125.14,1.0,1587574800.0,0.0,[]
95,5-4-2020 23:58:0,1586131080.0,0.0318551618,0,95.0,23-04-2020 17:00:00,7482.39,1.0,1587661200.0,0.0,[]
96,6-4-2020 23:58:0,1586217480.0,0.0359757412,1,96.0,24-04-2020 17:00:00,7505.0,1.0,1587747600.0,0.0,[]
97,7-4-2020 23:58:0,1586303880.0,0.0351362196,0,97.0,25-04-2020 17:00:00,7538.67,1.0,1587834000.0,0.0,[]
98,8-4-2020 23:58:0,1586390280.0,0.03639218466,1,98.0,26-04-2020 17:00:00,7693.1,1.0,1587920400.0,0.0,[]
99,9-4-2020 23:58:0,1586476680.0,0.03602934166,0,99.0,27-04-2020 17:00:00,7774.62,1.0,1588006800.0,0.0,[]
100,10-4-2020 23:58:0,1586563080.0,0.03322113326,0,100.0,28-04-2020 17:00:00,7738.98,0.0,1588093200.0,0.0,[]
101,11-4-2020 23:58:0,1586649480.0,0.03346889058,1,101.0,29-04-2020 17:00:00,8778.57,1.0,1588179600.0,0.0,[]
102,12-4-2020 23:58:0,1586735880.0,0.03341336758,0,102.0,30-04-2020 17:00:00,8620.0,0.0,1588266000.0,0.0,[]
103,13-4-2020 23:58:0,1586822280.0,0.03318164723,0,103.0,01-05-2020 17:00:00,8826.96,1.0,1588352400.0,0.0,[]
104,14-4-2020 23:58:0,1586908680.0,0.03311028534,0,104.0,02-05-2020 17:00:00,8972.05,1.0,1588438800.0,0.0,[]
105,15-4-2020 23:58:0,1586995080.0,0.0317880961,0,105.0,03-05-2020 17:00:00,8894.16,0.0,1588525200.0,0.0,[]
106,16-4-2020 23:58:0,1587081480.0,0.03436884182,1,106.0,04-05-2020 17:00:00,8871.96,0.0,1588611600.0,0.0,[]
107,17-4-2020 23:58:0,1587167880.0,0.03431734911,0,107.0,05-05-2020 17:00:00,9021.83,1.0,1588698000.0,0.0,[]
108,18-4-2020 23:58:0,1587254280.0,0.03655956718,1,108.0,06-05-2020 17:00:00,9142.92,1.0,1588784400.0,0.0,[]
109,19-4-2020 23:58:0,1587340680.0,0.03548586216,0,109.0,07-05-2020 17:00:00,9986.4,1.0,1588870800.0,0.0,[]
110,20-4-2020 23:58:0,1587427080.0,0.03391102536,0,110.0,08-05-2020 17:00:00,9800.01,0.0,1588957200.0,0.0,[]
111,21-4-2020 23:58:0,1587513480.0,0.03453278976,1,111.0,09-05-2020 17:00:00,9539.4,0.0,1589043600.0,0.0,[]
112,22-4-2020 23:58:0,1587599880.0,0.03661026015,1,112.0,10-05-2020 17:00:00,8722.77,0.0,1589130000.0,0.0,[]
113,23-4-2020 23:58:0,1587686280.0,0.04086707463,1,113.0,11-05-2020 17:00:00,8561.52,0.0,1589216400.0,0.0,[]
114,24-4-2020 23:58:0,1587772680.0,0.04163758798,1,114.0,12-05-2020 17:00:00,8810.79,1.0,1589302800.0,0.0,[]
115,25-4-2020 23:58:0,1587859080.0,0.04220790474,1,115.0,13-05-2020 17:00:00,9309.37,1.0,1589389200.0,0.0,[]
116,26-4-2020 23:58:0,1587945480.0,0.0459726411,1,116.0,14-05-2020 17:00:00,9791.98,1.0,1589475600.0,0.0,[]
117,27-4-2020 23:58:0,1588031880.0,0.04656585336,1,117.0,15-05-2020 17:00:00,9316.42,0.0,1589562000.0,0.0,[]
118,28-4-2020 23:58:0,1588118280.0,0.04688906919,1,118.0,16-05-2020 17:00:00,9381.27,1.0,1589648400.0,0.0,[]
119,29-4-2020 23:58:0,1588204680.0,0.0514433871,1,119.0,17-05-2020 17:00:00,9680.04,1.0,1589734800.0,0.0,[]
120,30-4-2020 23:58:0,1588291080.0,0.04753424322,0,120.0,18-05-2020 17:00:00,9733.93,1.0,1589821200.0,0.0,[]
121,1-5-2020 23:58:0,1588377480.0,0.05086725204,1,121.0,19-05-2020 17:00:00,9775.53,1.0,1589907600.0,0.0,[]
122,2-5-2020 23:58:0,1588463880.0,0.05090730687,1,122.0,20-05-2020 17:00:00,9511.43,0.0,1589994000.0,0.0,[]
123,3-5-2020 23:58:0,1588550280.0,0.04895159855,0,123.0,21-05-2020 17:00:00,9068.65,0.0,1590080400.0,0.0,[]
124,4-5-2020 23:58:0,1588636680.0,0.0494467509,1,124.0,22-05-2020 17:00:00,9170.0,1.0,1590166800.0,0.0,[]
125,5-5-2020 23:58:0,1588723080.0,0.04934602614,0,125.0,23-05-2020 17:00:00,9179.15,1.0,1590253200.0,0.0,[]
126,6-5-2020 23:58:0,1588809480.0,0.04886955946,0,126.0,24-05-2020 17:00:00,8720.34,0.0,1590339600.0,0.0,[]
127,7-5-2020 23:58:0,1588895880.0,0.05116073191,1,127.0,25-05-2020 17:00:00,8900.35,1.0,1590426000.0,0.0,[]
128,8-5-2020 23:58:0,1588982280.0,0.05193909008,1,128.0,26-05-2020 17:00:00,8841.18,0.0,1590512400.0,0.0,[]
129,9-5-2020 23:58:0,1589068680.0,0.05140662912,0,129.0,27-05-2020 17:00:00,9204.07,1.0,1590598800.0,0.0,[]
130,10-5-2020 23:58:0,1589155080.0,0.04755012259,0,130.0,28-05-2020 17:00:00,9575.89,1.0,1590685200.0,0.0,[]
131,11-5-2020 23:58:0,1589241480.0,0.047747154,1,131.0,29-05-2020 17:00:00,9427.07,0.0,1590771600.0,0.0,[]
132,12-5-2020 23:58:0,1589327880.0,0.05044469144,1,132.0,30-05-2020 17:00:00,9697.72,1.0,1590858000.0,0.0,[]
133,13-5-2020 23:58:0,1589414280.0,0.05151268119,1,133.0,31-05-2020 17:00:00,9448.27,0.0,1590944400.0,0.0,[]
134,14-5-2020 23:58:0,1589500680.0,0.05098173179,0,134.0,01-06-2020 17:00:00,10200.77,1.0,1591030800.0,0.0,[]
135,15-5-2020 23:58:0,1589587080.0,0.05017726175,0,135.0,02-06-2020 17:00:00,9518.04,0.0,1591117200.0,0.0,[]
136,16-5-2020 23:58:0,1589673480.0,0.05094980403,1,136.0,03-06-2020 17:00:00,9666.24,1.0,1591203600.0,0.0,[]
137,17-5-2020 23:58:0,1589759880.0,0.05119515054,1,137.0,04-06-2020 17:00:00,9789.06,1.0,1591290000.0,0.0,[]
138,18-5-2020 23:58:0,1589846280.0,0.05412860904,1,138.0,05-06-2020 17:00:00,9621.16,0.0,1591376400.0,0.0,[]
139,19-5-2020 23:58:0,1589932680.0,0.05663448244,1,139.0,06-06-2020 17:00:00,9666.3,1.0,1591462800.0,0.0,[]
140,20-5-2020 23:58:0,1590019080.0,0.05673859958,1,140.0,07-06-2020 17:00:00,9746.99,1.0,1591549200.0,0.0,[]
141,21-5-2020 23:58:0,1590105480.0,0.0519612195,0,141.0,08-06-2020 17:00:00,9782.01,1.0,1591635600.0,0.0,[]
142,22-5-2020 23:58:0,1590191880.0,0.05567210802,1,142.0,09-06-2020 17:00:00,9772.43,0.0,1591722000.0,0.0,[]
143,23-5-2020 23:58:0,1590278280.0,0.05484557066,0,143.0,10-06-2020 17:00:00,9885.0,1.0,1591808400.0,0.0,[]
144,24-5-2020 23:58:0,1590364680.0,0.05133512857,0,144.0,11-06-2020 17:00:00,9280.4,0.0,1591894800.0,0.0,[]
145,25-5-2020 23:58:0,1590451080.0,0.05378959482,1,145.0,12-06-2020 17:00:00,9465.13,1.0,1591981200.0,0.0,[]
146,26-5-2020 23:58:0,1590537480.0,0.05346636205,0,146.0,13-06-2020 17:00:00,9473.34,1.0,1592067600.0,0.0,[]
147,27-5-2020 23:58:0,1590623880.0,0.0550978796,1,147.0,14-06-2020 17:00:00,9342.1,0.0,1592154000.0,0.0,[]
148,28-5-2020 23:58:0,1590710280.0,0.06471800098,1,148.0,15-06-2020 17:00:00,9426.02,1.0,1592240400.0,0.0,[]
149,29-5-2020 23:58:0,1590796680.0,0.06463866042,0,149.0,16-06-2020 17:00:00,9525.59,1.0,1592326800.0,0.0,[]
150,30-5-2020 23:58:0,1590883080.0,0.07688496387,1,150.0,17-06-2020 17:00:00,9465.14,0.0,1592413200.0,1.0,['bitcoin recovers above 9500 can it break resistance at 10500 ']
151,31-5-2020 23:58:0,1590969480.0,0.07387564948,0,151.0,18-06-2020 17:00:00,9386.32,0.0,1592499600.0,1.0,['nano analysis bulls eye up a new 2020 high ']
152,1-6-2020 23:58:0,1591055880.0,0.08094668526,1,152.0,19-06-2020 17:00:00,9310.23,0.0,1592586000.0,1.0,['bitcoin still not part of chinas top 10 cryptocurrencies index ']
153,2-6-2020 23:58:0,1591142280.0,0.07865676824,0,153.0,20-06-2020 17:00:00,9358.95,1.0,1592672400.0,0.0,[]
154,3-6-2020 23:58:0,1591228680.0,0.08531316521,1,154.0,21-06-2020 17:00:00,9294.69,0.0,1592758800.0,0.0,[]
155,4-6-2020 23:58:0,1591315080.0,0.08874056388,1,155.0,22-06-2020 17:00:00,9685.69,1.0,1592845200.0,0.0,[]
156,5-6-2020 23:58:0,1591401480.0,0.08494750864,0,156.0,23-06-2020 17:00:00,9624.89,0.0,1592931600.0,0.0,[]
157,6-6-2020 23:58:0,1591487880.0,0.08605560678,1,157.0,24-06-2020 17:00:00,9296.49,0.0,1593018000.0,1.0,['chainlink linkusd spikes 10 as bulls reach alltime high levels']
158,7-6-2020 23:58:0,1591574280.0,0.08645693867,1,158.0,25-06-2020 17:00:00,9249.49,0.0,1593104400.0,0.0,[]
159,8-6-2020 23:58:0,1591660680.0,0.08637664683,0,159.0,26-06-2020 17:00:00,9162.21,0.0,1593190800.0,0.0,[]
160,9-6-2020 23:58:0,1591747080.0,0.08288907603,0,160.0,28-06-2020 17:00:00,8989.01,0.0,1593363600.0,0.0,[]
161,10-6-2020 23:58:0,1591833480.0,0.08356209109,1,161.0,29-06-2020 17:00:00,9192.56,1.0,1593450000.0,1.0,['bitcoin gold price rises 24 ahead of monthly close ']
162,11-6-2020 23:58:0,1591919880.0,0.07489253424,0,162.0,30-06-2020 17:00:00,9138.55,0.0,1593536400.0,0.0,[]
163,12-6-2020 23:58:0,1592006280.0,0.07935817716,1,163.0,01-07-2020 17:00:00,9232.0,1.0,1593622800.0,1.0,['basic attention token market update batusd shows bullish signs ']
164,13-6-2020 23:58:0,1592092680.0,0.07897485014,0,164.0,02-07-2020 17:00:00,9086.54,0.0,1593709200.0,2.0,"['russian court rules stolen bitcoin cannot be returned to the owner', 'new legislation could cause bitcoin major problems in the us ']"
165,14-6-2020 23:58:0,1592179080.0,0.07628329099,0,165.0,03-07-2020 17:00:00,9058.26,0.0,1593795600.0,1.0,['bears look to pull bitcoin down to 8600 as bollinger bands tighten their squeeze ']
166,15-6-2020 23:58:0,1592265480.0,0.07820909013,1,166.0,04-07-2020 17:00:00,9135.46,1.0,1593882000.0,0.0,[]
167,16-6-2020 23:58:0,1592351880.0,0.07910139403,1,167.0,05-07-2020 17:00:00,9069.41,0.0,1593968400.0,0.0,[]
168,17-6-2020 23:58:0,1592438280.0,0.08328313246,1,168.0,06-07-2020 17:00:00,9344.2,1.0,1594054800.0,1.0,['bitcoin cash analysis price moves towards key trendline ']
169,18-6-2020 23:58:0,1592524680.0,0.08173468386,0,169.0,07-07-2020 17:00:00,9257.39,0.0,1594141200.0,2.0,"['crypto market analysis bitcoin ethereum and bitcoin sv ', 'the block research says interest in bitcoin now much lower than in 2017 ']"
170,19-6-2020 23:58:0,1592611080.0,0.0798068271,0,170.0,08-07-2020 17:00:00,9436.06,1.0,1594227600.0,2.0,"['chainlink price shoots for the moon as a 25 boost takes it to 617 ', 'australian times explains bitcoin ethereum and the rise of defi to readers ']"
171,20-6-2020 23:58:0,1592697480.0,0.07950010071,0,171.0,09-07-2020 17:00:00,9232.43,0.0,1594314000.0,1.0,['xrp price drop looms despite surge to 0205 ']
172,21-6-2020 23:58:0,1592783880.0,0.07826958835,0,172.0,10-07-2020 17:00:00,9288.34,1.0,1594400400.0,2.0,"['bitcoin price failed breakout puts bears on course for 8000 ', 'stellar price analysis 60 rally could be inbound ']"
173,22-6-2020 23:58:0,1592870280.0,0.08351404755,1,173.0,11-07-2020 17:00:00,9234.03,0.0,1594486800.0,0.0,[]
174,23-6-2020 23:58:0,1592956680.0,0.08266035881,0,174.0,12-07-2020 17:00:00,9302.75,1.0,1594573200.0,0.0,[]
175,24-6-2020 23:58:0,1593043080.0,0.08242661451,0,175.0,13-07-2020 17:00:00,9242.62,0.0,1594659600.0,1.0,['bitcoins network strength peaks as hash rate surges to new alltime high ']
176,25-6-2020 23:58:0,1593129480.0,0.08151365875,0,176.0,14-07-2020 17:00:00,9255.85,1.0,1594746000.0,2.0,"['chainlink and tezos bulls aim for new highs ', 'former us presidential campaign manager is a parttime bitcoin miner ']"
177,26-6-2020 23:58:0,1593215880.0,0.08045648718,0,177.0,15-07-2020 17:00:00,9197.6,0.0,1594832400.0,2.0,"['chainlink could moon to 20 if bitcoin doesnt dump ', 'wall street pumps following vaccine news while bitcoin struggles ']"
178,27-6-2020 23:58:0,1593302280.0,0.07725221351,0,178.0,16-07-2020 17:00:00,9133.72,0.0,1594918800.0,2.0,"['ethereum price update bears wobble below 240 ', 'bitcoin drops through support after twitter hack ']"
179,28-6-2020 23:58:0,1593388680.0,0.08009023653,1,179.0,18-07-2020 17:00:00,9164.82,1.0,1595091600.0,0.0,[]
180,29-6-2020 23:58:0,1593475080.0,0.08376807325,1,180.0,19-07-2020 17:00:00,9208.99,1.0,1595178000.0,0.0,[]
181,30-6-2020 23:58:0,1593561480.0,0.08300477544,0,181.0,20-07-2020 17:00:00,9160.78,0.0,1595264400.0,2.0,"['ethereum bulls might decimate the bears ', 'pentagon plans to trace bitcoin transactions ']"
182,1-7-2020 23:58:0,1593647880.0,0.09670383066,1,182.0,21-07-2020 17:00:00,9390.0,1.0,1595350800.0,2.0,"['comp token might be looking at another 300 rally ', 'grayscale ceo says bitcoin ban is impossible ']"
183,2-7-2020 23:58:0,1593734280.0,0.09309689856,0,183.0,22-07-2020 17:00:00,9518.16,1.0,1595437200.0,0.0,[]
184,3-7-2020 23:58:0,1593820680.0,0.09648911609,1,184.0,23-07-2020 17:00:00,9603.27,1.0,1595523600.0,1.0,['bitcoin and ethereum rise to 9500 and 269 as bulls take control ']
185,4-7-2020 23:58:0,1593907080.0,0.09995365746,1,185.0,24-07-2020 17:00:00,9537.8,0.0,1595610000.0,0.0,[]
186,5-7-2020 23:58:0,1593993480.0,0.0982474291,0,186.0,25-07-2020 17:00:00,9700.42,1.0,1595696400.0,0.0,[]
187,6-7-2020 23:58:0,1594079880.0,0.1050311504,1,187.0,26-07-2020 17:00:00,9931.54,1.0,1595782800.0,0.0,[]
188,7-7-2020 23:58:0,1594166280.0,0.117625769,1,188.0,27-07-2020 17:00:00,11029.96,1.0,1595869200.0,1.0,['bitcoin explodes to 10336 after building over the weekend ']
189,8-7-2020 23:58:0,1594252680.0,0.1301242979,1,189.0,28-07-2020 17:00:00,10906.27,0.0,1595955600.0,1.0,['bitcoin spikes to 11395 as dominance reaches 64 ']
190,9-7-2020 23:58:0,1594339080.0,0.1239628773,0,190.0,29-07-2020 17:00:00,11100.53,1.0,1596042000.0,0.0,[]
191,10-7-2020 23:58:0,1594425480.0,0.1184566777,0,191.0,31-07-2020 17:00:00,11335.46,1.0,1596214800.0,1.0,['bitcoin fees increase as hash rate hits new high ']
192,11-7-2020 23:58:0,1594511880.0,0.125236431,1,192.0,01-08-2020 17:00:00,11801.17,1.0,1596301200.0,0.0,[]
193,12-7-2020 23:58:0,1594598280.0,0.1270129897,1,193.0,02-08-2020 17:00:00,11071.35,0.0,1596387600.0,0.0,[]
194,13-7-2020 23:58:0,1594684680.0,0.124182403,0,194.0,03-08-2020 17:00:00,11219.81,1.0,1596474000.0,2.0,"['bitcoin ethereum and xrp analysis of july heading into august ', 'ethereum blockchain now holds over 20000 tokenized bitcoins ']"
195,14-7-2020 23:58:0,1594771080.0,0.1314907303,1,195.0,04-08-2020 17:00:00,11191.97,0.0,1596560400.0,1.0,['bitcoin dominance drops to 604 as altcoins surge ']
196,15-7-2020 23:58:0,1594857480.0,0.1304686504,0,196.0,05-08-2020 17:00:00,11744.91,1.0,1596646800.0,2.0,"['bitcoin cash and ethereum classic price analysis ', 'alleged bitcoin fraudster faces money laundering charges in france ']"
197,16-7-2020 23:58:0,1594943880.0,0.1259099429,0,197.0,06-08-2020 17:00:00,11762.46,1.0,1596733200.0,0.0,[]
198,17-7-2020 23:58:0,1595030280.0,0.1221838978,0,198.0,07-08-2020 17:00:00,11594.23,0.0,1596819600.0,1.0,['nearly 14 of total bitcoin supply held by retail investors ']
199,18-7-2020 23:58:0,1595116680.0,0.1227567686,1,199.0,08-08-2020 17:00:00,11761.41,1.0,1596906000.0,0.0,[]
200,19-7-2020 23:58:0,1595203080.0,0.1239374427,1,200.0,10-08-2020 17:00:00,11892.92,1.0,1597078800.0,1.0,['bitcoin breaks 12000 over the weekend ']
201,20-7-2020 23:58:0,1595289480.0,0.117852362,0,201.0,11-08-2020 17:00:00,11392.08,0.0,1597165200.0,2.0,"['cosmos plummets 8 after violent rejection at 580 ', 'tezos bulls fall short of alltime high ']"
202,21-7-2020 23:58:0,1595375880.0,0.123226712,1,202.0,12-08-2020 17:00:00,11564.33,1.0,1597251600.0,2.0,"['bitcoins correlation with gold hits alltime high ', 'microstrategy buys 21454 bitcoins  claims its better than cash ']"
203,22-7-2020 23:58:0,1595462280.0,0.1240824876,1,203.0,13-08-2020 17:00:00,11780.0,1.0,1597338000.0,0.0,[]
204,23-7-2020 23:58:0,1595548680.0,0.124252008,1,204.0,15-08-2020 17:00:00,11852.4,1.0,1597510800.0,0.0,[]
205,24-7-2020 23:58:0,1595635080.0,0.1220577495,0,205.0,16-08-2020 17:00:00,11911.0,1.0,1597597200.0,0.0,[]
206,25-7-2020 23:58:0,1595721480.0,0.1434205627,1,206.0,17-08-2020 17:00:00,12281.13,1.0,1597683600.0,0.0,[]
207,26-7-2020 23:58:0,1595807880.0,0.1483367335,1,207.0,18-08-2020 17:00:00,11945.01,0.0,1597770000.0,0.0,[]
208,27-7-2020 23:58:0,1595894280.0,0.1387721246,0,208.0,19-08-2020 17:00:00,11754.59,0.0,1597856400.0,0.0,[]
209,28-7-2020 23:58:0,1595980680.0,0.1492653818,1,209.0,20-08-2020 17:00:00,11853.55,1.0,1597942800.0,0.0,[]
210,29-7-2020 23:58:0,1596067080.0,0.1397958339,0,210.0,22-08-2020 17:00:00,11662.96,1.0,1598115600.0,0.0,[]
211,30-7-2020 23:58:0,1596153480.0,0.1406965302,1,211.0,23-08-2020 17:00:00,11648.13,0.0,1598202000.0,0.0,[]
212,31-7-2020 23:58:0,1596239880.0,0.1391563944,0,212.0,24-08-2020 17:00:00,11748.2,1.0,1598288400.0,0.0,[]
213,1-8-2020 23:58:0,1596326280.0,0.144590262,1,213.0,25-08-2020 17:00:00,11318.42,0.0,1598374800.0,0.0,[]
214,2-8-2020 23:58:0,1596412680.0,0.133536314,0,214.0,26-08-2020 17:00:00,11461.43,1.0,1598461200.0,1.0,"['bears eyeing bitcoin at 10,900 after testing 11,079 https://t_co/zc48do2el4 ']"
215,3-8-2020 23:58:0,1596499080.0,0.1372211906,1,215.0,27-08-2020 17:00:00,11330.38,0.0,1598547600.0,0.0,[]
216,4-8-2020 23:58:0,1596585480.0,0.1431539272,1,216.0,28-08-2020 17:00:00,11526.91,1.0,1598634000.0,2.0,"['polkadot (dot) hits major resistance after rallying 200% https://t_co/fd9sjf21ta ', 'bitcoin may see 14,000 by the end of august 2020 https://t_co/rjvzvjhk4e ']"
217,5-8-2020 23:58:0,1596671880.0,0.1422820819,0,217.0,30-08-2020 17:00:00,11711.16,1.0,1598806800.0,0.0,[]
218,6-8-2020 23:58:0,1596758280.0,0.1443125826,1,218.0,31-08-2020 17:00:00,11649.51,0.0,1598893200.0,1.0,['ethereum options data is bullish following two-year high https://t_co/ijkhqwcszq ']
219,7-8-2020 23:58:0,1596844680.0,0.1388739193,0,219.0,01-09-2020 17:00:00,11921.97,1.0,1598979600.0,0.0,[]
220,8-8-2020 23:58:0,1596931080.0,0.1467368581,1,220.0,02-09-2020 17:00:00,11388.54,0.0,1599066000.0,1.0,['elon musk confirms bitcoin ransomware attack on tesla https://t_co/a3j9rtmzae ']
221,9-8-2020 23:58:0,1597017480.0,0.1450972392,0,221.0,03-09-2020 17:00:00,10140.85,0.0,1599152400.0,4.0,"['columbian presidents name used for bitcoin scam ', 'misery for bulls as bitcoin flops to 11100 again ', 'columbian presidents name used for bitcoin scam httpstcom0wqdhwv9t ', 'misery for bulls as bitcoin flops to 11,100, again https://t_co/o4gll6zx4d ']"
222,10-8-2020 23:58:0,1597103880.0,0.143825718,0,222.0,04-09-2020 17:00:00,10446.25,1.0,1599238800.0,4.0,"['bitcoin dips 10% to hit new multi-month low around 10,000 https://t_co/vrmpccrmgr ', 'bitcoin dips 10 to hit new multimonth low around 10000 ', 'nearly 1b wiped off defi tvl amid crypto market selloff ', 'nearly 1b wiped off defi tvl amid crypto market sell-off https://t_co/pi5d4bf3oa ']"
223,11-8-2020 23:58:0,1597190280.0,0.1368241492,0,223.0,06-09-2020 17:00:00,10256.2,1.0,1599411600.0,0.0,[]
224,12-8-2020 23:58:0,1597276680.0,0.1366865691,0,224.0,07-09-2020 17:00:00,10373.44,1.0,1599498000.0,0.0,[]
